Unnamed: 0,timestamp,cadence,gct,heart_rate,time
12,1713568545,0,0,0.0,0
13,1713568546,0,0,0.0,1
14,1713568547,0,0,0.0,2
15,1713568548,0,0,0.0,3
16,1713568549,0,0,0.0,4
17,1713568550,0,0,0.0,5
18,1713568551,0,0,157.0,6
19,1713568552,0,0,157.0,7
20,1713568553,0,0,158.0,8
21,1713568554,0,0,158.0,9
22,1713568555,0,0,158.0,10
23,1713568556,0,0,158.0,11
24,1713568557,0,0,157.0,12
25,1713568558,0,0,156.0,13
26,1713568559,0,0,156.0,14
27,1713568560,0,0,154.0,15
28,1713568561,0,0,153.0,16
29,1713568562,0,0,153.0,17
30,1713568563,0,0,152.0,18
31,1713568564,0,0,152.0,19
32,1713568565,0,0,152.0,20
33,1713568566,0,0,151.0,21
34,1713568567,0,0,150.0,22
35,1713568568,0,0,149.0,23
