Unnamed: 0,timestamp,cadence,gct,heart_rate,time
35,1713575354,0,0,107.0,0
36,1713575355,0,0,107.0,1
37,1713575356,0,0,107.0,2
38,1713575357,0,0,106.0,3
39,1713575358,0,0,106.0,4
40,1713575359,0,0,106.0,5
41,1713575360,0,0,106.0,6
42,1713575361,0,0,107.0,7
43,1713575362,0,0,106.0,8
44,1713575363,0,0,106.0,9
45,1713575364,0,0,106.0,10
46,1713575365,0,0,105.0,11
47,1713575366,0,0,104.0,12
48,1713575367,0,0,104.0,13
49,1713575368,0,0,104.0,14
50,1713575369,0,0,104.0,15
51,1713575370,0,0,104.0,16
52,1713575371,0,0,104.0,17
53,1713575372,0,0,104.0,18
54,1713575373,0,0,104.0,19
55,1713575374,0,0,104.0,20
56,1713575375,0,0,105.0,21
57,1713575376,0,0,106.0,22
58,1713575377,0,0,107.0,23
59,1713575378,0,0,108.0,24
60,1713575379,0,0,108.0,25
