Unnamed: 0,timestamp,cadence,gct,heart_rate,time
30,1711481642,0,0,117.0,0
31,1711481643,0,0,117.0,1
32,1711481644,0,0,116.0,2
33,1711481645,0,0,116.0,3
34,1711481646,0,0,116.0,4
35,1711481647,0,0,116.0,5
36,1711481648,0,0,116.0,6
37,1711481649,0,0,117.0,7
38,1711481650,0,0,117.0,8
39,1711481651,0,0,117.0,9
40,1711481652,0,0,117.0,10
41,1711481653,0,0,115.0,11
42,1711481654,0,0,115.0,12
43,1711481655,0,0,115.0,13
44,1711481656,0,0,115.0,14
45,1711481657,0,0,116.0,15
46,1711481658,0,0,116.0,16
47,1711481659,0,0,116.0,17
48,1711481660,0,0,116.0,18
49,1711481661,0,0,116.0,19
50,1711481662,0,0,116.0,20
51,1711481663,0,0,115.0,21
52,1711481664,0,0,115.0,22
53,1711481665,0,0,114.0,23
54,1711481666,0,0,112.0,24
55,1711481667,0,0,112.0,25
56,1711481668,0,0,111.0,26
57,1711481669,0,0,110.0,27
58,1711481670,0,0,110.0,28
59,1711481671,0,0,110.0,29
60,1711481672,0,0,110.0,30
61,1711481673,0,0,109.0,31
62,1711481674,0,0,108.0,32
63,1711481675,0,0,108.0,33
64,1711481676,0,0,108.0,34
65,1711481677,0,0,108.0,35
