Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1709754552,0,0,0.0,0
1,1709754553,0,0,0.0,1
2,1709754554,0,0,0.0,2
3,1709754555,0,0,0.0,3
4,1709754556,0,0,0.0,4
5,1709754557,0,0,0.0,5
6,1709754558,0,0,0.0,6
7,1709754559,0,0,0.0,7
8,1709754560,0,0,0.0,8
9,1709754561,0,0,0.0,9
10,1709754562,0,0,0.0,10
11,1709754563,0,0,0.0,11
12,1709754564,0,0,0.0,12
13,1709754565,0,0,0.0,13
14,1709754566,0,0,0.0,14
15,1709754567,0,0,0.0,15
16,1709754568,0,0,104.0,16
17,1709754569,0,0,104.0,17
18,1709754570,0,0,106.0,18
19,1709754571,0,0,108.0,19
20,1709754572,0,0,109.0,20
21,1709754573,0,0,110.0,21
22,1709754574,0,0,110.0,22
23,1709754575,0,0,111.0,23
24,1709754576,0,0,111.0,24
25,1709754577,0,0,110.0,25
26,1709754578,0,0,111.0,26
27,1709754579,0,0,111.0,27
28,1709754580,0,0,111.0,28
29,1709754581,0,0,110.0,29
30,1709754582,0,0,108.0,30
31,1709754583,0,0,106.0,31
32,1709754584,0,0,106.0,32
33,1709754585,0,0,106.0,33
34,1709754586,0,0,106.0,34
35,1709754587,0,0,107.0,35
36,1709754588,0,0,107.0,36
37,1709754589,0,0,104.0,37
38,1709754590,0,0,103.0,38
39,1709754591,0,0,104.0,39
40,1709754592,0,0,104.0,40
41,1709754593,0,0,105.0,41
42,1709754594,0,0,107.0,42
43,1709754595,0,0,108.0,43
44,1709754596,0,0,108.0,44
45,1709754597,0,0,109.0,45
