Unnamed: 0,timestamp,cadence,gct,heart_rate,time
28,1711750998,0,0,102.0,0
29,1711750999,0,0,103.0,1
30,1711751000,0,0,104.0,2
31,1711751001,0,0,104.0,3
32,1711751002,0,0,104.0,4
33,1711751003,0,0,104.0,5
34,1711751004,0,0,104.0,6
35,1711751005,0,0,104.0,7
36,1711751006,0,0,104.0,8
37,1711751007,0,0,104.0,9
38,1711751008,0,0,104.0,10
39,1711751009,0,0,105.0,11
40,1711751010,0,0,105.0,12
41,1711751011,0,0,107.0,13
42,1711751012,0,0,108.0,14
43,1711751013,0,0,107.0,15
44,1711751014,0,0,105.0,16
45,1711751015,0,0,105.0,17
46,1711751016,0,0,105.0,18
47,1711751017,0,0,105.0,19
48,1711751018,0,0,105.0,20
49,1711751019,0,0,104.0,21
