Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1709760823,0,0,0.0,0
1,1709760824,0,0,0.0,1
2,1709760825,0,0,0.0,2
3,1709760826,0,0,0.0,3
4,1709760827,0,0,0.0,4
5,1709760828,0,0,0.0,5
6,1709760829,0,0,0.0,6
7,1709760830,0,0,0.0,7
8,1709760831,0,0,0.0,8
9,1709760832,0,0,0.0,9
10,1709760833,0,0,0.0,10
11,1709760834,0,0,0.0,11
12,1709760835,0,0,0.0,12
13,1709760836,0,0,0.0,13
14,1709760837,0,0,0.0,14
15,1709760838,0,0,50.0,15
16,1709760839,0,0,53.0,16
17,1709760840,0,0,59.0,17
18,1709760841,0,0,66.0,18
19,1709760842,0,0,69.0,19
20,1709760843,0,0,75.0,20
21,1709760844,0,0,82.0,21
22,1709760845,0,0,88.0,22
23,1709760846,0,0,94.0,23
24,1709760847,0,0,100.0,24
25,1709760848,0,0,106.0,25
26,1709760849,0,0,113.0,26
27,1709760850,0,0,116.0,27
28,1709760851,0,0,118.0,28
29,1709760852,0,0,119.0,29
30,1709760853,0,0,120.0,30
31,1709760854,0,0,119.0,31
32,1709760855,0,0,119.0,32
