Unnamed: 0,timestamp,cadence,gct,heart_rate,time
7,1713729069,0,0,0.0,0
8,1713729070,0,0,0.0,1
9,1713729071,0,0,0.0,2
10,1713729072,0,0,0.0,3
11,1713729073,0,0,0.0,4
12,1713729074,0,0,0.0,5
13,1713729075,0,0,0.0,6
14,1713729076,0,0,0.0,7
15,1713729077,0,0,163.0,8
16,1713729078,0,0,163.0,9
17,1713729079,0,0,162.0,10
18,1713729080,0,0,161.0,11
19,1713729081,0,0,161.0,12
20,1713729082,0,0,160.0,13
21,1713729083,0,0,159.0,14
22,1713729084,0,0,158.0,15
23,1713729085,0,0,156.0,16
24,1713729086,0,0,156.0,17
25,1713729087,0,0,155.0,18
26,1713729088,0,0,155.0,19
27,1713729089,0,0,154.0,20
28,1713729090,0,0,153.0,21
29,1713729091,0,0,153.0,22
30,1713729092,0,0,152.0,23
31,1713729093,0,0,152.0,24
