Unnamed: 0,timestamp,cadence,gct,heart_rate,time
1,1712516266,0,0,0.0,0
2,1712516267,0,0,0.0,1
3,1712516268,0,0,0.0,2
4,1712516269,0,0,0.0,3
5,1712516270,0,0,0.0,4
6,1712516271,0,0,0.0,5
7,1712516272,0,0,0.0,6
8,1712516273,0,0,0.0,7
9,1712516274,0,0,0.0,8
10,1712516275,0,0,0.0,9
11,1712516276,0,0,0.0,10
12,1712516277,0,0,0.0,11
13,1712516278,0,0,0.0,12
14,1712516279,0,0,101.0,13
15,1712516280,0,0,100.0,14
16,1712516281,0,0,100.0,15
17,1712516282,0,0,100.0,16
18,1712516283,0,0,101.0,17
19,1712516284,0,0,101.0,18
20,1712516285,0,0,101.0,19
21,1712516286,0,0,101.0,20
22,1712516287,0,0,102.0,21
23,1712516288,0,0,102.0,22
24,1712516289,0,0,102.0,23
25,1712516290,0,0,104.0,24
26,1712516291,0,0,105.0,25
27,1712516292,0,0,105.0,26
28,1712516293,0,0,106.0,27
29,1712516294,0,0,107.0,28
30,1712516295,0,0,108.0,29
31,1712516296,0,0,108.0,30
32,1712516297,0,0,108.0,31
33,1712516298,0,0,109.0,32
34,1712516299,0,0,110.0,33
35,1712516300,0,0,110.0,34
