Unnamed: 0,timestamp,cadence,gct,heart_rate,time
12,1713575331,0,0,0.0,0
13,1713575332,0,0,0.0,1
14,1713575333,0,0,0.0,2
15,1713575334,0,0,101.0,3
16,1713575335,0,0,101.0,4
17,1713575336,0,0,101.0,5
18,1713575337,0,0,101.0,6
19,1713575338,0,0,101.0,7
20,1713575339,0,0,102.0,8
21,1713575340,0,0,104.0,9
22,1713575341,0,0,106.0,10
23,1713575342,0,0,107.0,11
24,1713575343,0,0,107.0,12
25,1713575344,0,0,107.0,13
26,1713575345,0,0,108.0,14
27,1713575346,0,0,108.0,15
28,1713575347,0,0,108.0,16
29,1713575348,0,0,108.0,17
