Unnamed: 0,timestamp,cadence,gct,heart_rate,time
1,1712518131,0,0,0.0,0
2,1712518132,0,0,0.0,1
3,1712518133,0,0,0.0,2
4,1712518134,0,0,0.0,3
5,1712518135,0,0,0.0,4
6,1712518136,0,0,0.0,5
7,1712518137,0,0,0.0,6
8,1712518138,0,0,0.0,7
9,1712518139,0,0,0.0,8
10,1712518140,0,0,0.0,9
11,1712518141,0,0,0.0,10
12,1712518142,0,0,0.0,11
13,1712518143,0,0,0.0,12
14,1712518144,0,0,123.0,13
15,1712518145,0,0,123.0,14
16,1712518146,0,0,123.0,15
17,1712518147,0,0,123.0,16
18,1712518148,0,0,123.0,17
19,1712518149,0,0,123.0,18
20,1712518150,0,0,122.0,19
21,1712518151,0,0,122.0,20
22,1712518152,0,0,122.0,21
23,1712518153,0,0,121.0,22
24,1712518154,0,0,120.0,23
25,1712518155,0,0,120.0,24
