Unnamed: 0,timestamp,cadence,gct,heart_rate,time
38,1713573071,0,0,111.0,0
39,1713573072,0,0,111.0,1
40,1713573073,0,0,111.0,2
41,1713573074,0,0,110.0,3
42,1713573075,0,0,110.0,4
43,1713573076,0,0,110.0,5
44,1713573077,0,0,110.0,6
45,1713573078,0,0,110.0,7
46,1713573079,0,0,109.0,8
47,1713573080,0,0,109.0,9
48,1713573081,0,0,109.0,10
49,1713573082,0,0,108.0,11
50,1713573083,0,0,108.0,12
51,1713573084,0,0,108.0,13
52,1713573085,0,0,107.0,14
53,1713573086,0,0,107.0,15
54,1713573087,0,0,107.0,16
55,1713573088,0,0,107.0,17
56,1713573089,0,0,107.0,18
57,1713573090,0,0,107.0,19
58,1713573091,0,0,107.0,20
59,1713573092,0,0,108.0,21
60,1713573093,0,0,108.0,22
