Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1711481612,0,0,0.0,0
1,1711481613,0,0,0.0,1
2,1711481614,0,0,0.0,2
3,1711481615,0,0,0.0,3
4,1711481616,0,0,0.0,4
5,1711481617,0,0,0.0,5
6,1711481618,0,0,0.0,6
7,1711481619,0,0,0.0,7
8,1711481620,0,0,0.0,8
9,1711481621,0,0,0.0,9
10,1711481622,0,0,0.0,10
11,1711481623,0,0,0.0,11
12,1711481624,0,0,0.0,12
13,1711481625,0,0,0.0,13
14,1711481626,0,0,119.0,14
15,1711481627,0,0,118.0,15
16,1711481628,0,0,118.0,16
17,1711481629,0,0,119.0,17
18,1711481630,0,0,118.0,18
19,1711481631,0,0,117.0,19
20,1711481632,0,0,118.0,20
21,1711481633,0,0,118.0,21
22,1711481634,0,0,119.0,22
23,1711481635,0,0,119.0,23
24,1711481636,0,0,119.0,24
25,1711481637,0,0,119.0,25
26,1711481638,0,0,118.0,26
27,1711481639,0,0,117.0,27
28,1711481640,0,0,117.0,28
29,1711481641,0,0,117.0,29
30,1711481642,0,0,117.0,30
