Unnamed: 0,timestamp,cadence,gct,heart_rate,time
35,1713568568,0,0,149.0,0
36,1713568569,0,0,148.0,1
37,1713568570,0,0,147.0,2
38,1713568571,0,0,147.0,3
39,1713568572,0,0,147.0,4
40,1713568573,0,0,147.0,5
41,1713568574,0,0,146.0,6
42,1713568575,0,0,145.0,7
