Unnamed: 0,timestamp,cadence,gct,heart_rate,time
2,1710358237,0,0,120,0
3,1710358238,0,0,120,1
4,1710358239,0,0,119,2
5,1710358240,0,0,119,3
6,1710358241,0,0,119,4
7,1710358242,0,0,118,5
8,1710358243,0,0,118,6
9,1710358244,0,0,118,7
10,1710358245,0,0,118,8
11,1710358246,0,0,118,9
12,1710358247,0,0,118,10
13,1710358248,0,0,117,11
14,1710358249,0,0,116,12
15,1710358250,0,0,113,13
16,1710358251,0,0,112,14
17,1710358252,0,0,112,15
18,1710358253,0,0,113,16
19,1710358254,0,0,113,17
20,1710358255,0,0,113,18
21,1710358256,0,0,113,19
22,1710358257,0,0,112,20
23,1710358258,0,0,112,21
24,1710358259,0,0,111,22
25,1710358260,0,0,111,23
26,1710358261,0,0,111,24
