Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1712517659,0,0,0.0,0
1,1712517660,0,0,76.0,1
2,1712517661,0,0,78.0,2
3,1712517662,0,0,80.0,3
4,1712517663,0,0,81.0,4
5,1712517664,0,0,83.0,5
6,1712517665,0,0,85.0,6
7,1712517666,0,0,87.0,7
8,1712517667,0,0,88.0,8
9,1712517668,0,0,95.0,9
10,1712517669,0,0,97.0,10
11,1712517670,0,0,97.0,11
12,1712517671,0,0,99.0,12
13,1712517672,0,0,99.0,13
14,1712517673,0,0,99.0,14
15,1712517674,0,0,100.0,15
16,1712517675,0,0,102.0,16
17,1712517676,0,0,103.0,17
18,1712517677,0,0,105.0,18
19,1712517678,0,0,106.0,19
20,1712517679,0,0,107.0,20
21,1712517680,0,0,108.0,21
22,1712517681,0,0,108.0,22
23,1712517682,0,0,107.0,23
24,1712517683,0,0,106.0,24
25,1712517684,0,0,105.0,25
26,1712517685,0,0,103.0,26
27,1712517686,0,0,103.0,27
28,1712517687,0,0,102.0,28
29,1712517688,0,0,101.0,29
30,1712517689,0,0,101.0,30
31,1712517690,0,0,101.0,31
32,1712517691,0,0,100.0,32
33,1712517692,0,0,100.0,33
34,1712517693,0,0,100.0,34
35,1712517694,0,0,99.0,35
36,1712517695,0,0,98.0,36
37,1712517696,0,0,99.0,37
38,1712517697,0,0,100.0,38
39,1712517698,0,0,101.0,39
40,1712517699,0,0,101.0,40
41,1712517700,0,0,101.0,41
42,1712517701,0,0,101.0,42
43,1712517702,0,0,101.0,43
44,1712517703,0,0,101.0,44
45,1712517704,0,0,101.0,45
46,1712517705,0,0,100.0,46
47,1712517706,0,0,101.0,47
48,1712517707,0,0,100.0,48
49,1712517708,0,0,100.0,49
50,1712517709,0,0,100.0,50
51,1712517710,0,0,99.0,51
52,1712517711,0,0,98.0,52
53,1712517712,0,0,97.0,53
54,1712517713,0,0,97.0,54
55,1712517714,0,0,96.0,55
56,1712517715,0,0,96.0,56
57,1712517716,0,0,95.0,57
58,1712517717,0,0,95.0,58
59,1712517718,0,0,95.0,59
