Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1709757205,0,0,0.0,0
1,1709757206,0,0,0.0,1
2,1709757207,0,0,0.0,2
3,1709757208,0,0,0.0,3
4,1709757209,0,0,0.0,4
5,1709757210,0,0,0.0,5
6,1709757211,0,0,0.0,6
7,1709757212,0,0,0.0,7
8,1709757213,0,0,0.0,8
9,1709757214,0,0,0.0,9
10,1709757215,0,0,0.0,10
11,1709757216,0,0,0.0,11
12,1709757217,0,0,0.0,12
13,1709757218,0,0,0.0,13
14,1709757219,0,0,0.0,14
15,1709757220,0,0,157.0,15
16,1709757221,0,0,157.0,16
17,1709757222,0,0,156.0,17
