Unnamed: 0,timestamp,cadence,gct,heart_rate,time
1,1713366308,0,0,0.0,0
2,1713366309,0,0,0.0,1
3,1713366310,0,0,0.0,2
4,1713366311,0,0,0.0,3
5,1713366312,0,0,0.0,4
6,1713366313,0,0,0.0,5
7,1713366314,0,0,0.0,6
8,1713366315,0,0,0.0,7
9,1713366316,0,0,0.0,8
10,1713366317,0,0,0.0,9
11,1713366318,0,0,0.0,10
12,1713366319,0,0,151.0,11
13,1713366320,0,0,150.0,12
14,1713366321,0,0,151.0,13
15,1713366322,0,0,151.0,14
16,1713366323,0,0,150.0,15
17,1713366324,0,0,150.0,16
18,1713366325,0,0,149.0,17
19,1713366326,0,0,148.0,18
20,1713366327,0,0,147.0,19
21,1713366328,0,0,147.0,20
22,1713366329,0,0,147.0,21
23,1713366330,0,0,146.0,22
24,1713366331,0,0,145.0,23
25,1713366332,0,0,144.0,24
26,1713366333,0,0,144.0,25
27,1713366334,0,0,144.0,26
28,1713366335,0,0,144.0,27
29,1713366336,0,0,143.0,28
30,1713366337,0,0,142.0,29
31,1713366338,0,0,142.0,30
32,1713366339,0,0,142.0,31
33,1713366340,0,0,142.0,32
34,1713366341,0,0,141.0,33
35,1713366342,0,0,141.0,34
36,1713366343,0,0,141.0,35
37,1713366344,0,0,140.0,36
38,1713366345,0,0,139.0,37
39,1713366346,0,0,138.0,38
40,1713366347,0,0,138.0,39
41,1713366348,0,0,138.0,40
42,1713366349,0,0,138.0,41
43,1713366350,0,0,137.0,42
44,1713366351,0,0,137.0,43
45,1713366352,0,0,136.0,44
46,1713366353,0,0,135.0,45
