Unnamed: 0,timestamp,cadence,gct,heart_rate,time
19,1713568042,0,0,0.0,0
20,1713568043,0,0,0.0,1
21,1713568044,0,0,0.0,2
22,1713568045,0,0,0.0,3
23,1713568046,0,0,0.0,4
24,1713568047,0,0,0.0,5
25,1713568048,0,0,0.0,6
26,1713568049,0,0,0.0,7
27,1713568050,0,0,151.0,8
28,1713568051,0,0,151.0,9
29,1713568052,0,0,151.0,10
30,1713568053,0,0,151.0,11
31,1713568054,0,0,151.0,12
32,1713568055,0,0,149.0,13
33,1713568056,0,0,148.0,14
34,1713568057,0,0,146.0,15
35,1713568058,0,0,145.0,16
36,1713568059,0,0,143.0,17
37,1713568060,0,0,142.0,18
38,1713568061,0,0,141.0,19
39,1713568062,0,0,140.0,20
40,1713568063,0,0,139.0,21
41,1713568064,0,0,138.0,22
42,1713568065,0,0,137.0,23
43,1713568066,0,0,136.0,24
44,1713568067,0,0,135.0,25
45,1713568068,0,0,135.0,26
46,1713568069,0,0,135.0,27
