Unnamed: 0,timestamp,cadence,gct,heart_rate,time
2,1711480976,0,0,0.0,0
3,1711480977,0,0,0.0,1
4,1711480978,0,0,0.0,2
5,1711480979,0,0,0.0,3
6,1711480980,0,0,0.0,4
7,1711480981,0,0,0.0,5
8,1711480982,0,0,0.0,6
9,1711480983,0,0,0.0,7
10,1711480984,0,0,0.0,8
11,1711480985,0,0,0.0,9
12,1711480986,0,0,0.0,10
13,1711480987,0,0,0.0,11
14,1711480988,0,0,0.0,12
15,1711480989,0,0,107.0,13
16,1711480990,0,0,107.0,14
17,1711480991,0,0,107.0,15
18,1711480992,0,0,107.0,16
19,1711480993,0,0,106.0,17
20,1711480994,0,0,106.0,18
21,1711480995,0,0,105.0,19
22,1711480996,0,0,104.0,20
23,1711480997,0,0,105.0,21
24,1711480998,0,0,105.0,22
25,1711480999,0,0,105.0,23
26,1711481000,0,0,105.0,24
27,1711481001,0,0,105.0,25
28,1711481002,0,0,106.0,26
29,1711481003,0,0,106.0,27
30,1711481004,0,0,106.0,28
31,1711481005,0,0,105.0,29
32,1711481006,0,0,104.0,30
