Unnamed: 0,timestamp,cadence,gct,heart_rate,time
52,1713568075,0,0,133.0,0
53,1713568076,0,0,132.0,1
54,1713568077,0,0,133.0,2
55,1713568078,0,0,133.0,3
56,1713568079,0,0,133.0,4
57,1713568080,0,0,132.0,5
58,1713568081,0,0,132.0,6
59,1713568082,0,0,132.0,7
60,1713568083,0,0,132.0,8
61,1713568084,0,0,132.0,9
62,1713568085,0,0,132.0,10
63,1713568086,0,0,132.0,11
64,1713568087,0,0,132.0,12
65,1713568088,0,0,132.0,13
66,1713568089,0,0,132.0,14
67,1713568090,0,0,131.0,15
68,1713568091,0,0,131.0,16
69,1713568092,0,0,130.0,17
70,1713568093,0,0,130.0,18
71,1713568094,0,0,131.0,19
72,1713568095,0,0,131.0,20
73,1713568096,0,0,131.0,21
74,1713568097,0,0,131.0,22
75,1713568098,0,0,133.0,23
76,1713568099,0,0,134.0,24
