Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1709757765,0,0,0.0,0
1,1709757766,0,0,0.0,1
2,1709757767,0,0,0.0,2
3,1709757768,0,0,0.0,3
4,1709757769,0,0,0.0,4
5,1709757770,0,0,0.0,5
6,1709757771,0,0,0.0,6
7,1709757772,0,0,0.0,7
8,1709757773,0,0,0.0,8
9,1709757774,0,0,0.0,9
10,1709757775,0,0,0.0,10
11,1709757776,0,0,0.0,11
12,1709757777,0,0,0.0,12
13,1709757778,0,0,0.0,13
14,1709757779,0,0,0.0,14
15,1709757780,0,0,0.0,15
16,1709757781,0,0,0.0,16
17,1709757782,0,0,146.0,17
18,1709757783,0,0,146.0,18
19,1709757784,0,0,146.0,19
20,1709757785,0,0,145.0,20
21,1709757786,0,0,145.0,21
22,1709757787,0,0,145.0,22
23,1709757788,0,0,145.0,23
