Unnamed: 0,timestamp,cadence,gct,heart_rate,time
3,1705706542,0,0,154,0
4,1705706543,0,0,154,1
5,1705706544,0,0,155,2
6,1705706545,0,0,155,3
7,1705706546,0,0,156,4
8,1705706547,0,0,157,5
9,1705706548,0,0,157,6
10,1705706549,0,0,158,7
11,1705706550,0,0,157,8
12,1705706551,0,0,157,9
13,1705706552,0,0,157,10
14,1705706553,0,0,157,11
15,1705706554,0,0,157,12
16,1705706555,0,0,156,13
17,1705706556,0,0,156,14
18,1705706557,0,0,156,15
19,1705706558,0,0,156,16
20,1705706559,0,0,155,17
21,1705706560,0,0,155,18
22,1705706561,0,0,155,19
23,1705706562,0,0,155,20
24,1705706563,0,0,155,21
25,1705706564,0,0,155,22
26,1705706565,0,0,155,23
