Unnamed: 0,timestamp,cadence,gct,heart_rate,time
31,1713574115,0,0,108.0,0
32,1713574116,0,0,108.0,1
33,1713574117,0,0,107.0,2
34,1713574118,0,0,106.0,3
35,1713574119,0,0,105.0,4
36,1713574120,0,0,103.0,5
37,1713574121,0,0,103.0,6
38,1713574122,0,0,103.0,7
39,1713574123,0,0,103.0,8
40,1713574124,0,0,103.0,9
41,1713574125,0,0,103.0,10
42,1713574126,0,0,104.0,11
43,1713574127,0,0,105.0,12
44,1713574128,0,0,105.0,13
45,1713574129,0,0,105.0,14
46,1713574130,0,0,105.0,15
47,1713574131,0,0,105.0,16
48,1713574132,0,0,105.0,17
49,1713574133,0,0,104.0,18
50,1713574134,0,0,103.0,19
51,1713574135,0,0,102.0,20
52,1713574136,0,0,101.0,21
53,1713574137,0,0,100.0,22
54,1713574138,0,0,101.0,23
55,1713574139,0,0,101.0,24
