Unnamed: 0,timestamp,cadence,gct,heart_rate,time
32,1711481006,0,0,104.0,0
33,1711481007,0,0,103.0,1
34,1711481008,0,0,103.0,2
35,1711481009,0,0,103.0,3
36,1711481010,0,0,102.0,4
37,1711481011,0,0,101.0,5
38,1711481012,0,0,101.0,6
39,1711481013,0,0,101.0,7
40,1711481014,0,0,101.0,8
41,1711481015,0,0,101.0,9
42,1711481016,0,0,101.0,10
43,1711481017,0,0,101.0,11
44,1711481018,0,0,101.0,12
45,1711481019,0,0,101.0,13
46,1711481020,0,0,101.0,14
47,1711481021,0,0,101.0,15
48,1711481022,0,0,101.0,16
49,1711481023,0,0,101.0,17
50,1711481024,0,0,101.0,18
51,1711481025,0,0,103.0,19
52,1711481026,0,0,104.0,20
53,1711481027,0,0,105.0,21
54,1711481028,0,0,105.0,22
55,1711481029,0,0,105.0,23
56,1711481030,0,0,105.0,24
57,1711481031,0,0,105.0,25
58,1711481032,0,0,105.0,26
59,1711481033,0,0,105.0,27
60,1711481034,0,0,105.0,28
61,1711481035,0,0,105.0,29
62,1711481036,0,0,105.0,30
63,1711481037,0,0,105.0,31
64,1711481038,0,0,105.0,32
65,1711481039,0,0,105.0,33
66,1711481040,0,0,105.0,34
