Unnamed: 0,timestamp,cadence,gct,heart_rate,time
36,1711482332,0,0,126.0,0
37,1711482333,0,0,126.0,1
38,1711482334,0,0,126.0,2
39,1711482335,0,0,126.0,3
40,1711482336,0,0,126.0,4
41,1711482337,0,0,126.0,5
42,1711482338,0,0,126.0,6
43,1711482339,0,0,126.0,7
44,1711482340,0,0,125.0,8
45,1711482341,0,0,124.0,9
46,1711482342,0,0,123.0,10
47,1711482343,0,0,123.0,11
48,1711482344,0,0,122.0,12
49,1711482345,0,0,122.0,13
50,1711482346,0,0,122.0,14
51,1711482347,0,0,121.0,15
52,1711482348,0,0,120.0,16
53,1711482349,0,0,120.0,17
54,1711482350,0,0,120.0,18
55,1711482351,0,0,120.0,19
56,1711482352,0,0,120.0,20
57,1711482353,0,0,120.0,21
58,1711482354,0,0,120.0,22
59,1711482355,0,0,120.0,23
60,1711482356,0,0,121.0,24
61,1711482357,0,0,121.0,25
62,1711482358,0,0,122.0,26
63,1711482359,0,0,123.0,27
64,1711482360,0,0,123.0,28
65,1711482361,0,0,123.0,29
66,1711482362,0,0,123.0,30
67,1711482363,0,0,124.0,31
68,1711482364,0,0,124.0,32
69,1711482365,0,0,123.0,33
70,1711482366,0,0,124.0,34
71,1711482367,0,0,124.0,35
72,1711482368,0,0,124.0,36
73,1711482369,0,0,124.0,37
74,1711482370,0,0,123.0,38
75,1711482371,0,0,123.0,39
76,1711482372,0,0,123.0,40
77,1711482373,0,0,123.0,41
78,1711482374,0,0,122.0,42
79,1711482375,0,0,119.0,43
80,1711482376,0,0,117.0,44
81,1711482377,0,0,117.0,45
82,1711482378,0,0,116.0,46
83,1711482379,0,0,115.0,47
