timestamp,heart rate,activity type,time
1717535536,110.0,generic,0
1717535537,110.0,generic,1
1717535538,110.0,generic,2
1717535539,111.0,generic,3
1717535540,110.0,generic,4
1717535541,110.0,generic,5
