Unnamed: 0,timestamp,cadence,gct,heart_rate,time
35,1712516300,0,0,110.0,0
36,1712516301,0,0,110.0,1
37,1712516302,0,0,110.0,2
38,1712516303,0,0,110.0,3
39,1712516304,0,0,110.0,4
40,1712516305,0,0,110.0,5
41,1712516306,0,0,110.0,6
42,1712516307,0,0,110.0,7
43,1712516308,0,0,110.0,8
44,1712516309,0,0,110.0,9
45,1712516310,0,0,110.0,10
46,1712516311,0,0,110.0,11
47,1712516312,0,0,110.0,12
48,1712516313,0,0,110.0,13
49,1712516314,0,0,110.0,14
50,1712516315,0,0,110.0,15
51,1712516316,0,0,112.0,16
52,1712516317,0,0,113.0,17
53,1712516318,0,0,113.0,18
54,1712516319,0,0,114.0,19
55,1712516320,0,0,114.0,20
56,1712516321,0,0,115.0,21
57,1712516322,0,0,115.0,22
58,1712516323,0,0,116.0,23
59,1712516324,0,0,116.0,24
60,1712516325,0,0,117.0,25
61,1712516326,0,0,117.0,26
