Unnamed: 0,timestamp,cadence,gct,heart_rate,time
25,1712518155,0,0,120.0,0
26,1712518156,0,0,120.0,1
27,1712518157,0,0,120.0,2
28,1712518158,0,0,119.0,3
29,1712518159,0,0,119.0,4
30,1712518160,0,0,120.0,5
31,1712518161,0,0,120.0,6
32,1712518162,0,0,120.0,7
33,1712518163,0,0,120.0,8
34,1712518164,0,0,120.0,9
35,1712518165,0,0,120.0,10
36,1712518166,0,0,120.0,11
37,1712518167,0,0,120.0,12
38,1712518168,0,0,119.0,13
39,1712518169,0,0,119.0,14
40,1712518170,0,0,119.0,15
41,1712518171,0,0,119.0,16
42,1712518172,0,0,119.0,17
43,1712518173,0,0,118.0,18
44,1712518174,0,0,118.0,19
