Unnamed: 0,timestamp,cadence,gct,heart_rate,time
32,1712518896,0,0,114.0,0
33,1712518897,0,0,115.0,1
34,1712518898,0,0,115.0,2
35,1712518899,0,0,116.0,3
36,1712518900,0,0,117.0,4
37,1712518901,0,0,117.0,5
38,1712518902,0,0,117.0,6
39,1712518903,0,0,116.0,7
40,1712518904,0,0,116.0,8
41,1712518905,0,0,116.0,9
42,1712518906,0,0,116.0,10
43,1712518907,0,0,117.0,11
44,1712518908,0,0,119.0,12
45,1712518909,0,0,121.0,13
46,1712518910,0,0,122.0,14
47,1712518911,0,0,123.0,15
48,1712518912,0,0,125.0,16
49,1712518913,0,0,125.0,17
50,1712518914,0,0,126.0,18
51,1712518915,0,0,126.0,19
52,1712518916,0,0,126.0,20
53,1712518917,0,0,126.0,21
54,1712518918,0,0,126.0,22
55,1712518919,0,0,125.0,23
56,1712518920,0,0,124.0,24
57,1712518921,0,0,123.0,25
58,1712518922,0,0,122.0,26
59,1712518923,0,0,121.0,27
60,1712518924,0,0,120.0,28
61,1712518925,0,0,118.0,29
62,1712518926,0,0,117.0,30
63,1712518927,0,0,116.0,31
64,1712518928,0,0,117.0,32
65,1712518929,0,0,117.0,33
66,1712518930,0,0,118.0,34
67,1712518931,0,0,118.0,35
68,1712518932,0,0,119.0,36
69,1712518933,0,0,120.0,37
70,1712518934,0,0,120.0,38
71,1712518935,0,0,120.0,39
72,1712518936,0,0,120.0,40
