Unnamed: 0,timestamp,cadence,gct,heart_rate,time
1,1713367403,0,0,0.0,0
2,1713367404,0,0,0.0,1
3,1713367405,0,0,0.0,2
4,1713367406,0,0,0.0,3
5,1713367407,0,0,0.0,4
6,1713367408,0,0,0.0,5
7,1713367409,0,0,0.0,6
8,1713367410,0,0,0.0,7
9,1713367411,0,0,0.0,8
10,1713367412,0,0,0.0,9
11,1713367413,0,0,0.0,10
12,1713367414,0,0,0.0,11
13,1713367415,0,0,0.0,12
14,1713367416,0,0,0.0,13
15,1713367417,0,0,0.0,14
16,1713367418,0,0,105.0,15
17,1713367419,0,0,104.0,16
18,1713367420,0,0,103.0,17
19,1713367421,0,0,102.0,18
20,1713367422,0,0,101.0,19
21,1713367423,0,0,99.0,20
22,1713367424,0,0,98.0,21
23,1713367425,0,0,98.0,22
24,1713367426,0,0,98.0,23
25,1713367427,0,0,97.0,24
26,1713367428,0,0,97.0,25
27,1713367429,0,0,97.0,26
28,1713367430,0,0,97.0,27
29,1713367431,0,0,97.0,28
30,1713367432,0,0,96.0,29
31,1713367433,0,0,95.0,30
32,1713367434,0,0,94.0,31
33,1713367435,0,0,93.0,32
34,1713367436,0,0,93.0,33
35,1713367437,0,0,92.0,34
36,1713367438,0,0,90.0,35
37,1713367439,0,0,89.0,36
38,1713367440,0,0,88.0,37
39,1713367441,0,0,86.0,38
40,1713367442,0,0,85.0,39
41,1713367443,0,0,85.0,40
42,1713367444,0,0,85.0,41
43,1713367445,0,0,85.0,42
44,1713367446,0,0,84.0,43
45,1713367447,0,0,84.0,44
46,1713367448,0,0,84.0,45
47,1713367449,0,0,84.0,46
48,1713367450,0,0,84.0,47
49,1713367451,0,0,84.0,48
50,1713367452,0,0,84.0,49
51,1713367453,0,0,83.0,50
52,1713367454,0,0,83.0,51
53,1713367455,0,0,82.0,52
54,1713367456,0,0,82.0,53
55,1713367457,0,0,82.0,54
56,1713367458,0,0,81.0,55
57,1713367459,0,0,80.0,56
58,1713367460,0,0,80.0,57
59,1713367461,0,0,80.0,58
60,1713367462,0,0,80.0,59
61,1713367463,0,0,80.0,60
62,1713367464,0,0,81.0,61
63,1713367465,0,0,81.0,62
64,1713367466,0,0,81.0,63
65,1713367467,0,0,80.0,64
66,1713367468,0,0,79.0,65
67,1713367469,0,0,78.0,66
68,1713367470,0,0,77.0,67
69,1713367471,0,0,77.0,68
70,1713367472,0,0,76.0,69
71,1713367473,0,0,76.0,70
72,1713367474,0,0,76.0,71
73,1713367475,0,0,75.0,72
74,1713367476,0,0,75.0,73
75,1713367477,0,0,74.0,74
76,1713367478,0,0,73.0,75
77,1713367479,0,0,72.0,76
78,1713367480,0,0,72.0,77
79,1713367481,0,0,72.0,78
