Unnamed: 0,timestamp,cadence,gct,heart_rate,time
1,1712516902,0,0,0.0,0
2,1712516903,0,0,0.0,1
3,1712516904,0,0,0.0,2
4,1712516905,0,0,0.0,3
5,1712516906,0,0,0.0,4
6,1712516907,0,0,0.0,5
7,1712516908,0,0,0.0,6
8,1712516909,0,0,0.0,7
9,1712516910,0,0,0.0,8
10,1712516911,0,0,0.0,9
11,1712516912,0,0,0.0,10
12,1712516913,0,0,0.0,11
13,1712516914,0,0,0.0,12
14,1712516915,0,0,0.0,13
15,1712516916,0,0,0.0,14
16,1712516917,0,0,0.0,15
17,1712516918,0,0,116.0,16
18,1712516919,0,0,116.0,17
19,1712516920,0,0,115.0,18
20,1712516921,0,0,114.0,19
21,1712516922,0,0,114.0,20
22,1712516923,0,0,114.0,21
23,1712516924,0,0,114.0,22
24,1712516925,0,0,114.0,23
25,1712516926,0,0,114.0,24
26,1712516927,0,0,113.0,25
27,1712516928,0,0,112.0,26
28,1712516929,0,0,112.0,27
29,1712516930,0,0,111.0,28
30,1712516931,0,0,111.0,29
31,1712516932,0,0,111.0,30
32,1712516933,0,0,112.0,31
33,1712516934,0,0,113.0,32
34,1712516935,0,0,113.0,33
35,1712516936,0,0,113.0,34
36,1712516937,0,0,112.0,35
37,1712516938,0,0,112.0,36
38,1712516939,0,0,111.0,37
39,1712516940,0,0,110.0,38
40,1712516941,0,0,111.0,39
41,1712516942,0,0,111.0,40
