,timestamp,cadence,gct,heart_rate,time
5,1705784782,0,0,0.0,5
6,1705784783,0,0,0.0,6
7,1705784784,0,0,0.0,7
8,1705784785,0,0,0.0,8
9,1705784786,0,0,0.0,9
10,1705784787,0,0,0.0,10
11,1705784788,0,0,149.0,11
12,1705784789,0,0,149.0,12
13,1705784790,0,0,149.0,13
14,1705784791,0,0,149.0,14
15,1705784792,0,0,149.0,15
16,1705784793,0,0,149.0,16
17,1705784794,0,0,147.0,17
18,1705784795,0,0,146.0,18
19,1705784796,0,0,146.0,19
20,1705784797,0,0,145.0,20
21,1705784798,0,0,145.0,21
22,1705784799,0,0,145.0,22
23,1705784800,0,0,145.0,23
24,1705784801,0,0,144.0,24
25,1705784802,0,0,144.0,25
26,1705784803,0,0,144.0,26
27,1705784804,0,0,143.0,27
28,1705784805,0,0,142.0,28
29,1705784806,0,0,141.0,29
30,1705784807,0,0,142.0,30
31,1705784808,0,0,142.0,31
32,1705784809,0,0,142.0,32
33,1705784810,0,0,142.0,33
34,1705784811,0,0,142.0,34
35,1705784812,0,0,142.0,35
36,1705784813,0,0,141.0,36
37,1705784814,0,0,141.0,37
38,1705784815,0,0,140.0,38
39,1705784816,0,0,140.0,39
40,1705784817,0,0,138.0,40
41,1705784818,0,0,138.0,41
42,1705784819,0,0,139.0,42
43,1705784820,0,0,139.0,43
44,1705784821,0,0,139.0,44
45,1705784822,0,0,138.0,45
46,1705784823,0,0,137.0,46
47,1705784824,0,0,137.0,47
48,1705784825,0,0,137.0,48
49,1705784826,0,0,137.0,49
50,1705784827,0,0,137.0,50
51,1705784828,0,0,138.0,51
52,1705784829,0,0,139.0,52
53,1705784830,0,0,139.0,53
54,1705784831,0,0,139.0,54
55,1705784832,0,0,139.0,55
56,1705784833,0,0,139.0,56
57,1705784834,0,0,139.0,57
58,1705784835,0,0,139.0,58
