Unnamed: 0,timestamp,cadence,gct,heart_rate,time
49,1713366356,0,0,135.0,0
50,1713366357,0,0,135.0,1
51,1713366358,0,0,135.0,2
52,1713366359,0,0,135.0,3
53,1713366360,0,0,135.0,4
54,1713366361,0,0,135.0,5
55,1713366362,0,0,135.0,6
56,1713366363,0,0,134.0,7
57,1713366364,0,0,134.0,8
58,1713366365,0,0,133.0,9
59,1713366366,0,0,133.0,10
60,1713366367,0,0,134.0,11
61,1713366368,0,0,135.0,12
62,1713366369,0,0,135.0,13
63,1713366370,0,0,135.0,14
64,1713366371,0,0,136.0,15
65,1713366372,0,0,135.0,16
66,1713366373,0,0,135.0,17
67,1713366374,0,0,134.0,18
68,1713366375,0,0,133.0,19
69,1713366376,0,0,132.0,20
70,1713366377,0,0,132.0,21
71,1713366378,0,0,132.0,22
72,1713366379,0,0,132.0,23
73,1713366380,0,0,132.0,24
74,1713366381,0,0,132.0,25
75,1713366382,0,0,132.0,26
76,1713366383,0,0,132.0,27
77,1713366384,0,0,132.0,28
78,1713366385,0,0,131.0,29
79,1713366386,0,0,131.0,30
80,1713366387,0,0,130.0,31
81,1713366388,0,0,130.0,32
82,1713366389,0,0,130.0,33
83,1713366390,0,0,130.0,34
