Unnamed: 0,timestamp,cadence,gct,heart_rate,time
0,1711483339,0,0,0.0,0
1,1711483340,0,0,0.0,1
2,1711483341,0,0,0.0,2
3,1711483342,0,0,0.0,3
4,1711483343,0,0,0.0,4
5,1711483344,0,0,0.0,5
6,1711483345,0,0,0.0,6
7,1711483346,0,0,0.0,7
8,1711483347,0,0,0.0,8
9,1711483348,0,0,0.0,9
10,1711483349,0,0,0.0,10
11,1711483350,0,0,0.0,11
12,1711483351,0,0,0.0,12
13,1711483352,0,0,0.0,13
14,1711483353,0,0,0.0,14
15,1711483354,0,0,0.0,15
16,1711483355,0,0,120.0,16
17,1711483356,0,0,120.0,17
18,1711483357,0,0,120.0,18
19,1711483358,0,0,119.0,19
20,1711483359,0,0,119.0,20
21,1711483360,0,0,119.0,21
22,1711483361,0,0,120.0,22
23,1711483362,0,0,119.0,23
24,1711483363,0,0,119.0,24
25,1711483364,0,0,119.0,25
26,1711483365,0,0,119.0,26
27,1711483366,0,0,119.0,27
