Unnamed: 0,timestamp,cadence,gct,heart_rate,time
40,1711486854,0,0,114.0,0
41,1711486855,0,0,118.0,1
42,1711486856,0,0,119.0,2
43,1711486857,0,0,120.0,3
44,1711486858,0,0,120.0,4
45,1711486859,0,0,119.0,5
46,1711486860,0,0,120.0,6
47,1711486861,0,0,119.0,7
48,1711486862,0,0,119.0,8
49,1711486863,0,0,119.0,9
50,1711486864,0,0,119.0,10
51,1711486865,0,0,119.0,11
52,1711486866,0,0,119.0,12
53,1711486867,0,0,119.0,13
54,1711486868,0,0,119.0,14
55,1711486869,0,0,119.0,15
56,1711486870,0,0,119.0,16
57,1711486871,0,0,119.0,17
58,1711486872,0,0,119.0,18
59,1711486873,0,0,119.0,19
60,1711486874,0,0,119.0,20
61,1711486875,0,0,119.0,21
62,1711486876,0,0,119.0,22
63,1711486877,0,0,119.0,23
64,1711486878,0,0,118.0,24
65,1711486879,0,0,117.0,25
66,1711486880,0,0,115.0,26
67,1711486881,0,0,114.0,27
68,1711486882,0,0,113.0,28
69,1711486883,0,0,113.0,29
70,1711486884,0,0,113.0,30
71,1711486885,0,0,113.0,31
72,1711486886,0,0,113.0,32
73,1711486887,0,0,114.0,33
74,1711486888,0,0,114.0,34
75,1711486889,0,0,114.0,35
76,1711486890,0,0,114.0,36
77,1711486891,0,0,113.0,37
78,1711486892,0,0,113.0,38
79,1711486893,0,0,113.0,39
80,1711486894,0,0,112.0,40
81,1711486895,0,0,112.0,41
82,1711486896,0,0,112.0,42
83,1711486897,0,0,112.0,43
84,1711486898,0,0,112.0,44
85,1711486899,0,0,111.0,45
