Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1727561341.05,5.452232360839844,,0.0
1727561341.1,5.7128448486328125,,0.05
1727561341.15,6.205955505371094,,0.1
1727561341.2,6.535552978515625,,0.15
1727561341.25,7.11553955078125,,0.2
1727561341.3,7.48601531982422,,0.25
1727561341.35,7.90758514404297,,0.3
1727561341.4,8.05322265625,,0.35
1727561341.45,8.134979248046875,,0.4
1727561341.5,8.18096923828125,,0.45
1727561341.55,8.334274291992188,,0.5
1727561341.6,8.510566711425781,,0.55
1727561341.65,8.998573303222656,,0.6
1727561341.7,9.39459991455078,,0.65
1727561341.75,9.782958984375,,0.7
1727561341.8,9.895378112792969,,0.75
1727561341.85,9.938812255859377,,0.8
1727561341.9,9.964363098144531,,0.85
1727561341.95,10.053787231445312,,0.9
1727561342.0,10.16620635986328,,0.95
1727561342.05,10.495803833007812,,1.0
1727561342.1,10.79218292236328,,1.05
1727561342.15,11.206092834472656,,1.1
1727561342.2,11.466705322265623,,1.15
1727561342.25,11.97003936767578,,1.2
1727561342.3,12.289413452148438,,1.25
1727561342.35,12.509140014648438,,1.3
1727561342.4,12.552574157714844,,1.35
1727561342.45,12.657333374023438,,1.4
1727561342.5,12.774864196777344,,1.45
1727561342.55,13.084014892578123,,1.5
1727561342.6,13.33184814453125,,1.55
1727561342.65,13.561798095703123,,1.6
1727561342.7,13.633338928222656,,1.65
1727561342.75,13.641006469726562,,1.7
1727561342.8,13.62823486328125,,1.75
1727561342.85,13.630783081054688,,1.8
1727561342.9,13.5362548828125,,1.85
1727561342.95,13.326744079589844,,1.9
1727561343.0,13.206657409667969,,1.95
1727561343.05,13.081459045410156,,2.0
1727561343.1,13.053359985351562,,2.05
1727561343.15,12.938385009765623,,2.1
1727561343.2,12.828514099121094,,2.15
1727561343.25,12.6522216796875,,2.2
1727561343.3,12.5040283203125,,2.25
1727561343.35,12.087570190429688,,2.3
1727561343.4,11.67876434326172,,2.35
1727561343.45,11.042572021484377,,2.4
1727561343.5,10.626106262207031,,2.45
1727561343.55,10.13299560546875,,2.5
1727561343.6,9.943923950195312,,2.55
1727561343.65,9.823837280273438,,2.6
1727561343.7,9.80084228515625,,2.65
1727561343.75,9.670539855957031,,2.7
1727561343.8,9.54022979736328,,2.75
1727561343.85,9.366493225097656,,2.8
1727561343.9,9.25151824951172,,2.85
1727561343.95,9.223411560058592,,2.9
1727561344.0,9.305168151855469,,2.95
1727561344.05,9.302619934082031,,3.0
1727561344.1,9.13909912109375,,3.05
1727561344.15,8.91680908203125,,3.1
1727561344.2,8.875930786132812,,3.15
1727561344.25,8.921920776367188,,3.2
1727561344.3,8.975578308105469,,3.25
1727561344.35,8.993461608886719,,3.3
1727561344.4,8.998573303222656,,3.35
1727561344.45,8.95513916015625,,3.4
1727561344.5,8.855491638183594,,3.45
1727561344.55,8.668975830078125,,3.5
1727561344.6,8.551445007324219,,3.55
1727561344.65,8.485015869140625,,3.6
1727561344.7,8.490127563476562,,3.65
1727561344.75,8.341934204101562,,3.7
1727561344.8,8.201408386230469,,3.75
1727561344.85,8.1273193359375,,3.8
1727561344.9,8.150314331054688,,3.85
1727561344.95,8.191192626953125,,3.9
1727561345.0,8.170753479003906,,3.95
1727561345.05,8.124763488769531,,4.0
1727561345.1,8.099212646484375,,4.05
1727561345.15,8.050666809082031,,4.1
1727561345.2,8.022560119628906,,4.15
1727561345.25,7.9791259765625,,4.2
1727561345.3,7.968910217285157,,4.25
1727561345.35,7.951019287109375,,4.3
1727561345.4,7.833488464355469,,4.35
1727561345.45,7.675079345703125,,4.4
1727561345.5,7.68274688720703,,4.45
1727561345.55,7.741508483886719,,4.5
1727561345.6,7.772171020507812,,4.55
1727561345.65,7.802833557128905,,4.6
1727561345.7,7.8181610107421875,,4.65
1727561345.75,7.8181610107421875,,4.7
1727561345.8,7.779838562011719,,4.75
1727561345.85,7.749176025390625,,4.8
1727561345.9,7.830940246582032,,4.85
1727561345.95,8.249954223632812,,4.9
1727561346.0,8.653648376464844,,4.95
1727561346.05,9.225967407226562,,5.0
1727561346.1,9.685867309570312,,5.05
1727561346.15,10.493247985839844,,5.1
1727561346.2,11.040016174316406,,5.15
1727561346.25,11.893386840820312,,5.2
1727561346.3,12.48870086669922,,5.25
1727561346.35,13.152999877929688,,5.3
1727561346.4,13.33184814453125,,5.35
1727561346.45,13.55158233642578,,5.4
1727561346.5,13.804527282714844,,5.45
1727561346.55,14.627235412597656,,5.5
1727561346.6,15.414176940917969,,5.55
1727561346.65,16.873085021972656,,5.6
1727561346.7,17.82353973388672,,5.65
1727561346.75,18.69990539550781,,5.7
1727561346.8,18.993728637695312,,5.75
1727561346.85,19.121482849121097,,5.8
1727561346.9,19.10870361328125,,5.85
1727561346.95,19.32588195800781,,5.9
1727561347.0,19.670806884765625,,5.95
1727561347.05,20.391319274902344,,6.0
1727561347.1,20.94830322265625,,6.05
1727561347.15,21.53851318359375,,6.1
1727561347.2,21.73780059814453,,6.15
1727561347.25,21.806785583496097,,6.2
1727561347.3,21.776123046875,,6.25
1727561347.35,21.79401397705078,,6.3
1727561347.4,21.81700897216797,,6.35
1727561347.45,21.79656982421875,,6.4
1727561347.5,21.74546813964844,,6.45
1727561347.55,21.74291229248047,,6.5
1727561347.6,21.699478149414062,,6.55
1727561347.65,21.456748962402344,,6.6
1727561347.7,21.346885681152344,,6.65
1727561347.75,21.29833984375,,6.7
1727561347.8,21.216583251953125,,6.75
1727561347.85,21.070945739746097,,6.8
1727561347.9,20.961082458496097,,6.85
1727561347.95,21.05817413330078,,6.9
1727561348.0,21.456748962402344,,6.95
1727561348.05,21.786346435546875,,7.0
1727561348.1,21.689254760742188,,7.05
1727561348.15,21.44397735595703,,7.1
1727561348.2,21.18592071533203,,7.15
1727561348.25,20.475631713867188,,7.2
1727561348.3,19.86243438720703,,7.25
1727561348.35,18.602813720703125,,7.3
