Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1719087774.65,6.075653076171875,,0.0
1719087774.7,6.152305603027344,,0.05
1719087774.75,6.377143859863281,,0.1
1719087774.8,6.435905456542969,,0.15
1719087774.85,6.354148864746094,,0.2
1719087774.9,6.318374633789063,,0.25
1719087774.95,6.2493896484375,,0.3
1719087775.0,6.149749755859375,,0.35
1719087775.05,6.04754638671875,,0.4
1719087775.1,5.978561401367188,,0.45
1719087775.15,5.8968048095703125,,0.5
1719087775.2,5.958122253417969,,0.55
1719087775.25,6.205955505371094,,0.6
1719087775.3,6.359260559082031,,0.65
1719087775.35,6.4026947021484375,,0.7
1719087775.4,6.377143859863281,,0.75
1719087775.45,6.326042175292969,,0.8
1719087775.5,6.23406219482422,,0.85
1719087775.55,6.129310607910156,,0.9
1719087775.6,6.0705413818359375,,0.95
1719087775.65,5.97344970703125,,1.0
1719087775.7,6.027107238769531,,1.05
1719087775.75,6.223838806152344,,1.1
1719087775.8,6.310714721679688,,1.15
1719087775.85,6.267280578613281,,1.2
1719087775.9,6.2187347412109375,,1.25
1719087775.95,6.23150634765625,,1.3
1719087776.0,6.205955505371094,,1.35
1719087776.05,6.1344146728515625,,1.4
1719087776.1,6.08332061767578,,1.45
1719087776.15,5.968345642089844,,1.5
1719087776.2,5.93768310546875,,1.55
1719087776.25,6.0424346923828125,,1.6
1719087776.3,6.152305603027344,,1.65
1719087776.35,6.216178894042969,,1.7
1719087776.4,6.185516357421875,,1.75
1719087776.45,6.162521362304688,,1.8
1719087776.5,6.15485382080078,,1.85
1719087776.55,6.088424682617188,,1.9
1719087776.6,6.0296630859375,,1.95
1719087776.65,5.871253967285156,,2.0
1719087776.7,5.78948974609375,,2.05
1719087776.75,5.868698120117188,,2.1
1719087776.8,5.945350646972656,,2.15
1719087776.85,5.845703125,,2.2
1719087776.9,5.684738159179688,,2.25
1719087776.95,5.541656494140625,,2.3
1719087777.0,5.487998962402344,,2.35
1719087777.05,5.31170654296875,,2.4
1719087777.1,5.186515808105469,,2.45
1719087777.15,5.099639892578125,,2.5
1719087777.2,5.071540832519531,,2.55
1719087777.25,5.1149749755859375,,2.6
1719087777.3,5.186515808105469,,2.65
1719087777.35,5.2197265625,,2.7
1719087777.4,5.217170715332031,,2.75
1719087777.45,5.204399108886719,,2.8
1719087777.5,5.1788482666015625,,2.85
1719087777.55,5.112419128417969,,2.9
1719087777.6,5.0408782958984375,,2.95
1719087777.65,4.954010009765625,,3.0
1719087777.7,4.91057586669922,,3.05
1719087777.75,4.808372497558594,,3.1
1719087777.8,4.785377502441406,,3.15
1719087777.85,4.882469177246094,,3.2
1719087777.9,4.964225769042969,,3.25
1719087777.95,4.961669921875,,3.3
1719087778.0,4.895240783691406,,3.35
1719087778.05,4.823699951171875,,3.4
1719087778.1,4.805816650390625,,3.45
1719087778.15,4.726615905761719,,3.5
1719087778.2,4.6448516845703125,,3.55
1719087778.25,4.509437561035156,,3.6
1719087778.3,4.435340881347656,,3.65
1719087778.35,4.4251251220703125,,3.7
1719087778.4,4.481330871582031,,3.75
1719087778.45,4.5707550048828125,,3.8
1719087778.5,4.61164093017578,,3.85
1719087778.55,4.61164093017578,,3.9
1719087778.6,4.5579833984375,,3.95
1719087778.65,4.481330871582031,,4.0
1719087778.7,4.430229187011719,,4.05
1719087778.75,4.3740234375,,4.1
1719087778.8,4.330589294433594,,4.15
1719087778.85,4.24371337890625,,4.2
1719087778.9,4.24371337890625,,4.25
1719087778.95,4.335693359375,,4.3
1719087779.0,4.384239196777344,,4.35
1719087779.05,4.363800048828125,,4.4
1719087779.1,4.3126983642578125,,4.45
1719087779.15,4.253936767578125,,4.5
1719087779.2,4.223274230957031,,4.55
1719087779.25,4.1670684814453125,,4.6
1719087779.3,4.146629333496094,,4.65
1719087779.35,4.118522644042969,,4.7
1719087779.4,4.085304260253906,,4.75
1719087779.45,4.100639343261719,,4.8
1719087779.5,4.169624328613281,,4.85
1719087779.55,4.26416015625,,4.9
1719087779.6,4.28459930419922,,4.95
1719087779.65,4.236053466796875,,5.0
1719087779.7,4.174728393554688,,5.05
1719087779.75,4.09552764892578,,5.1
1719087779.8,4.0367584228515625,,5.15
1719087779.85,3.9728851318359375,,5.2
1719087779.9,3.9396743774414062,,5.25
1719087779.95,3.8987884521484375,,5.3
1719087780.0,3.9115676879882817,,5.35
1719087780.05,3.9371185302734375,,5.4
1719087780.1,3.9243392944335938,,5.45
1719087780.15,3.878349304199219,,5.5
1719087780.2,3.878349304199219,,5.55
1719087780.25,3.9524459838867183,,5.6
1719087780.3,4.021430969238281,,5.65
1719087780.35,4.13385009765625,,5.7
1719087780.4,4.292259216308594,,5.75
1719087780.45,4.637184143066406,,5.8
1719087780.5,4.918235778808594,,5.85
1719087780.55,5.413909912109375,,5.9
1719087780.6,5.740943908691406,,5.95
1719087780.65,6.129310607910156,,6.0
1719087780.7,6.272384643554688,,6.05
1719087780.75,6.361808776855469,,6.1
1719087780.8,6.37969970703125,,6.15
1719087780.85,6.356704711914063,,6.2
1719087780.9,6.318374633789063,,6.25
1719087780.95,6.292823791503906,,6.3
1719087781.0,6.269828796386719,,6.35
1719087781.05,6.216178894042969,,6.4
1719087781.1,6.198295593261719,,6.45
1719087781.15,6.088424682617188,,6.5
1719087781.2,5.927459716796875,,6.55
1719087781.25,5.664299011230469,,6.6
1719087781.3,5.556983947753906,,6.65
1719087781.35,5.523773193359375,,6.7
1719087781.4,5.510993957519531,,6.75
1719087781.45,5.4445648193359375,,6.8
1719087781.5,5.416465759277344,,6.85
1719087781.55,5.327033996582031,,6.9
1719087781.6,5.2708282470703125,,6.95
1719087781.65,5.355140686035156,,7.0
1719087781.7,5.487998962402344,,7.05
1719087781.75,5.631080627441406,,7.1
1719087781.8,5.623420715332031,,7.15
1719087781.85,5.516105651855469,,7.2
1719087781.9,5.424125671386719,,7.25
1719087781.95,5.2938232421875,,7.3
1719087782.0,5.27849578857422,,7.35
1719087782.05,5.319374084472656,,7.4
1719087782.1,5.2989349365234375,,7.45
1719087782.15,5.35002899169922,,7.5
1719087782.2,5.485450744628906,,7.55
1719087782.25,5.710289001464844,,7.6
1719087782.3,5.8048248291015625,,7.65
1719087782.35,5.8048248291015625,,7.7
1719087782.4,5.738395690917969,,7.75
1719087782.45,5.562095642089844,,7.8
1719087782.5,5.38580322265625,,7.85
1719087782.55,5.1839599609375,,7.9
1719087782.6,5.117530822753906,,7.95
1719087782.65,4.994888305664063,,8.0
1719087782.7,4.9667816162109375,,8.05
1719087782.75,5.104751586914063,,8.1
1719087782.8,5.20184326171875,,8.15
1719087782.85,5.20184326171875,,8.2
1719087782.9,5.1456298828125,,8.25
1719087782.95,5.09197998046875,,8.3
1719087783.0,5.071540832519531,,8.35
1719087783.05,5.0127716064453125,,8.4
1719087783.1,5.002555847167969,,8.45
1719087783.15,4.97956085205078,,8.5
1719087783.2,4.94378662109375,,8.55
1719087783.25,5.010215759277344,,8.6
1719087783.3,5.120079040527344,,8.65
1719087783.35,5.235054016113281,,8.7
1719087783.4,5.232505798339844,,8.75
1719087783.45,5.1609649658203125,,8.8
1719087783.5,5.120079040527344,,8.85
1719087783.55,5.066429138183594,,8.9
1719087783.6,5.0,,8.95
1719087783.65,4.9386749267578125,,9.0
1719087783.7,4.928459167480469,,9.05
1719087783.75,4.887580871582031,,9.1
1719087783.8,4.890129089355469,,9.15
1719087783.85,4.987220764160156,,9.2
1719087783.9,5.071540832519531,,9.25
1719087783.95,5.102195739746094,,9.3
1719087784.0,5.074089050292969,20.785219192504883,9.35
1719087784.05,5.028099060058594,,9.4
1719087784.1,5.0,,9.45
1719087784.15,4.9386749267578125,,9.5
1719087784.2,4.877357482910156,,9.55
1719087784.25,4.8109283447265625,,9.6
1719087784.3,4.736831665039063,,9.65
1719087784.35,4.629524230957031,,9.7
1719087784.4,4.626968383789063,,9.75
1719087784.45,4.690841674804688,,9.8
1719087784.5,4.729164123535156,,9.85
1719087784.55,4.726615905761719,,9.9
1719087784.6,4.695953369140625,,9.95
1719087784.65,4.6448516845703125,,10.0
1719087784.7,4.619300842285156,,10.05
1719087784.75,4.555427551269531,,10.1
1719087784.8,4.5247650146484375,,10.15
1719087784.85,4.5196533203125,,10.2
1719087784.9,4.491554260253906,,10.25
1719087784.95,4.48388671875,,10.3
1719087785.0,4.542648315429688,,10.35
1719087785.05,4.665290832519531,,10.4
1719087785.1,4.72150421142578,,10.45
1719087785.15,4.678070068359375,,10.5
1719087785.2,4.578422546386719,,10.55
1719087785.25,4.4149017333984375,,10.6
1719087785.3,4.345916748046875,,10.65
1719087785.35,4.3408050537109375,,10.7
1719087785.4,4.420013427734375,,10.75
1719087785.45,4.4430084228515625,,10.8
1719087785.5,4.3408050537109375,,10.85
1719087785.55,4.24371337890625,,10.9
1719087785.6,4.253936767578125,,10.95
1719087785.65,4.307594299316406,,11.0
1719087785.7,4.287155151367188,,11.05
1719087785.75,4.187507629394531,,11.1
1719087785.8,4.1670684814453125,,11.15
1719087785.85,4.200279235839844,,11.2
1719087785.9,4.174728393554688,,11.25
1719087785.95,4.09808349609375,,11.3
1719087786.0,4.0802001953125,,11.35
1719087786.05,4.044425964355469,,11.4
1719087786.1,4.031654357910156,,11.45
1719087786.15,4.126190185546875,,11.5
1719087786.2,4.182395935058594,,11.55
1719087786.25,4.146629333496094,,11.6
1719087786.3,4.108299255371094,,11.65
1719087786.35,4.05975341796875,,11.7
1719087786.4,4.0188751220703125,,11.75
1719087786.45,3.94989013671875,,11.8
1719087786.5,3.9013442993164062,,11.85
1719087786.55,3.87579345703125,,11.9
1719087786.6,3.868133544921875,,11.95
1719087786.65,3.837471008300781,,12.0
1719087786.7,3.8604660034179688,,12.05
1719087786.75,3.983108520507813,,12.1
1719087786.8,4.054649353027344,,12.15
1719087786.85,4.052093505859375,,12.2
1719087786.9,3.960113525390625,,12.25
