Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1726435935.7,7.899925231933594,,0.0
1726435935.75,7.823272705078125,,0.05
1726435935.8,7.744064331054688,,0.1
1726435935.85,7.662307739257812,,0.15
1726435935.9,7.506454467773437,,0.2
1726435935.95,7.399139404296875,,0.25
1726435936.0,7.271392822265625,,0.3
1726435936.05,7.212623596191406,,0.35
1726435936.1,7.179412841796875,,0.4
1726435936.15,7.220291137695312,,0.45
1726435936.2,7.4604644775390625,,0.5
1726435936.25,7.79772186279297,,0.55
1726435936.3,8.523338317871094,,0.6
1726435936.35,9.10332489013672,,0.65
1726435936.4,9.951583862304688,,0.7
1726435936.45,10.401268005371094,,0.75
1726435936.5,10.955703735351562,,0.8
1726435936.55,11.259750366210938,,0.85
1726435936.6,11.574012756347656,,0.9
1726435936.65,11.719650268554688,,0.95
1726435936.7,11.84228515625,,1.0
1726435936.75,11.82184600830078,,1.05
1726435936.8,11.683876037597656,,1.1
1726435936.85,11.683876037597656,,1.15
1726435936.9,11.957260131835938,,1.2
1726435936.95,12.207649230957031,,1.25
1726435937.0,12.52191925048828,,1.3
1726435937.05,12.63433837890625,,1.35
1726435937.1,12.555130004882812,,1.4
1726435937.15,12.389053344726562,,1.45
1726435937.2,12.171882629394531,,1.5
1726435937.25,12.023689270019531,,1.55
1726435937.3,11.482032775878906,,1.6
1726435937.35,10.891830444335938,,1.65
1726435937.4,10.030792236328123,,1.7
1726435937.45,9.583663940429688,,1.75
1726435937.5,9.054779052734377,,1.8
1726435937.55,8.776283264160156,,1.85
1726435937.6,8.472244262695312,,1.9
1726435937.65,8.362373352050781,,1.95
1726435937.7,8.252510070800781,,2.0
1726435937.75,8.117095947265625,,2.05
1726435937.8,7.8283843994140625,,2.1
1726435937.85,7.654640197753905,,2.15
1726435937.9,7.498786926269531,,2.2
1726435937.95,7.40936279296875,,2.25
1726435938.0,7.276504516601563,,2.3
1726435938.05,7.215179443359375,,2.35
1726435938.1,7.087432861328125,,2.4
1726435938.15,7.003120422363281,,2.45
1726435938.2,7.0184478759765625,,2.5
1726435938.25,7.069549560546875,,2.55
1726435938.3,7.102760314941406,,2.6
1726435938.35,7.1385345458984375,,2.65
1726435938.4,7.25861358642578,,2.7
1726435938.45,7.304603576660157,,2.75
1726435938.5,7.309715270996095,,2.8
1726435938.55,7.3173828125,,2.85
