,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
15592,1709237925.6,9.394599914550781,,0.0
15593,1709237925.65,8.628097534179688,,0.05000019073486328
15594,1709237925.7,8.313835144042969,,0.10000014305114746
15595,1709237925.75,7.874374389648437,,0.15000009536743164
15596,1709237925.8,7.5703277587890625,,0.20000004768371582
15597,1709237925.85,7.1564178466796875,,0.25
15598,1709237925.9,6.89324951171875,,0.3000001907348633
15599,1709237925.95,6.520225524902344,,0.35000014305114746
15600,1709237926.0,6.159965515136719,30.32490921020508,0.40000009536743164
15601,1709237926.05,5.5288848876953125,,0.4500000476837158
15602,1709237926.1,5.2248382568359375,,0.5
15603,1709237926.15,4.9207916259765625,,0.5500001907348633
15604,1709237926.2,4.72150421142578,,0.6000001430511475
15605,1709237926.25,4.412345886230469,,0.6500000953674316
15606,1709237926.3,4.28459930419922,,0.7000000476837158
15607,1709237926.35,4.3689117431640625,,0.75
15608,1709237926.4,4.7649383544921875,,0.8000001907348633
15609,1709237926.45,5.700065612792969,,0.8500001430511475
15610,1709237926.5,6.423133850097656,,0.9000000953674316
15611,1709237926.55,7.802833557128905,,0.9500000476837158
15612,1709237926.6,8.801834106445312,,1.0
15613,1709237926.65,10.181533813476562,,1.0500001907348633
15614,1709237926.7,10.914825439453123,,1.1000001430511475
15615,1709237926.75,11.257194519042969,,1.1500000953674316
15616,1709237926.8,10.83306121826172,,1.2000000476837158
15617,1709237926.85,9.721633911132812,,1.25
15618,1709237926.9,8.875930786132812,,1.3000001907348633
15619,1709237926.95,7.57799530029297,,1.3500001430511475
15620,1709237927.0,6.939239501953125,,1.4000000953674316
15621,1709237927.05,6.395027160644531,,1.4500000476837158
15622,1709237927.1,6.1395263671875,,1.5
15623,1709237927.15,6.0296630859375,,1.5500001907348633
15624,1709237927.2,6.56110382080078,,1.6000001430511475
15625,1709237927.25,8.308723449707031,,1.6500000953674316
15626,1709237927.3,9.885154724121092,,1.7000000476837158
15627,1709237927.35,12.532135009765623,,1.75
15628,1709237927.4,14.14178466796875,,1.8000001907348633
15629,1709237927.45,16.45917510986328,,1.8500001430511475
15630,1709237927.5,17.964065551757812,,1.9000000953674316
15631,1709237927.55,19.507286071777344,,1.9500000476837158
15632,1709237927.6,19.66058349609375,,2.0
15633,1709237927.65,18.72545623779297,,2.0500001907348633
15634,1709237927.7,17.882308959960938,,2.1000001430511475
15635,1709237927.75,16.689125061035156,,2.1500000953674316
15636,1709237927.8,16.027374267578125,,2.200000047683716
15637,1709237927.85,15.130569458007812,,2.25
15638,1709237927.9,14.522483825683594,,2.3000001907348633
15639,1709237927.95,13.817298889160156,,2.3500001430511475
15640,1709237928.0,13.500480651855469,,2.4000000953674316
15641,1709237928.05,13.237319946289062,,2.450000047683716
15642,1709237928.1,13.117233276367188,,2.5
15643,1709237928.15,13.015029907226562,,2.5500001907348633
15644,1709237928.2,13.032913208007812,,2.6000001430511475
15645,1709237928.25,12.99970245361328,,2.6500000953674316
15646,1709237928.3,12.731430053710938,,2.700000047683716
15647,1709237928.35,12.054351806640623,,2.75
15648,1709237928.4,11.673660278320312,,2.8000001907348633
15649,1709237928.45,11.292961120605469,,2.8500001430511475
15650,1709237928.5,11.103889465332031,,2.9000000953674316
15651,1709237928.55,10.83306121826172,,2.950000047683716
15652,1709237928.6,10.695091247558594,,3.0
15653,1709237928.65,10.483024597167969,,3.0500001907348633
15654,1709237928.7,10.237747192382812,,3.1000001430511475
15655,1709237928.75,9.614326477050781,,3.1500000953674316
15656,1709237928.8,9.072669982910156,,3.200000047683716
15657,1709237928.85,8.630653381347656,,3.25
15658,1709237928.9,8.658760070800781,,3.3000001907348633
15659,1709237928.95,8.768623352050781,,3.3500001430511475
15660,1709237929.0,8.832496643066406,,3.4000000953674316
15661,1709237929.05,8.904037475585938,,3.450000047683716
15662,1709237929.1,8.952583312988281,,3.5
15663,1709237929.15,9.06244659423828,,3.5500001907348633
15664,1709237929.2,9.075218200683594,,3.6000001430511475
15665,1709237929.25,8.740516662597656,,3.6500000953674316
15666,1709237929.3,8.395591735839844,,3.700000047683716
15667,1709237929.35,8.111984252929688,,3.75
15668,1709237929.4,8.063438415527344,,3.8000001907348633
15669,1709237929.45,8.03533935546875,,3.8500001430511475
15670,1709237929.5,7.974014282226563,,3.9000000953674316
15671,1709237929.55,7.861595153808594,,3.950000047683716
15672,1709237929.6,7.88714599609375,,4.0
15673,1709237929.65,7.802833557128905,,4.050000190734863
15674,1709237929.7,7.3531494140625,,4.1000001430511475
15675,1709237929.75,6.553436279296875,,4.150000095367432
15676,1709237929.8,6.333709716796875,,4.200000047683716
15677,1709237929.85,6.333709716796875,,4.25
15678,1709237929.9,6.384803771972656,,4.300000190734863
15679,1709237929.95,6.435905456542969,,4.3500001430511475
15680,1709237930.0,6.389915466308594,,4.400000095367432
15681,1709237930.05,6.119087219238281,,4.450000047683716
15682,1709237930.1,6.0705413818359375,,4.5
15683,1709237930.15,6.676078796386719,,4.550000190734863
15684,1709237930.2,7.713409423828125,,4.6000001430511475
15685,1709237930.25,9.461029052734377,,4.650000095367432
15686,1709237930.3,10.365493774414062,,4.700000047683716
15687,1709237930.35,10.715530395507812,,4.75
15688,1709237930.4,10.46514129638672,,4.800000190734863
15689,1709237930.45,10.010353088378906,,4.8500001430511475
15690,1709237930.5,9.859603881835936,,4.900000095367432
15691,1709237930.55,9.734413146972656,,4.950000047683716
15692,1709237930.6,9.611770629882812,,5.0
15693,1709237930.65,9.261734008789062,,5.050000190734863
