Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
10166,1709754551.3,3.617744445800781,,0.0
10167,1709754551.35,3.54620361328125,,0.0499999523162841
10168,1709754551.4,3.43634033203125,,0.1000001430511474
10169,1709754551.45,3.3724594116210938,,0.1500000953674316
10170,1709754551.5,3.408233642578125,,0.2000000476837158
10171,1709754551.55,3.5436477661132812,,0.25
10172,1709754551.6,3.8936843872070312,,0.2999999523162842
10173,1709754551.65,4.177284240722656,,0.3500001430511474
10174,1709754551.7,4.621856689453125,,0.4000000953674316
10175,1709754551.75,4.946342468261719,,0.4500000476837158
10176,1709754551.8,5.475227355957031,,0.5
10177,1709754551.85,5.855918884277344,,0.5499999523162842
10178,1709754551.9,6.543220520019531,,0.6000001430511475
10179,1709754551.95,7.0823211669921875,,0.6500000953674316
10180,1709754552.0,7.971458435058594,,0.7000000476837158
10181,1709754552.05,8.531005859375,,0.75
10182,1709754552.1,9.149314880371092,,0.7999999523162842
10183,1709754552.15,9.43036651611328,,0.8500001430511475
10184,1709754552.2,9.611770629882812,,0.9000000953674316
10185,1709754552.25,9.445693969726562,,0.9500000476837158
10186,1709754552.3,8.870819091796875,,1.0
10187,1709754552.35,8.615318298339844,,1.0499999523162842
10188,1709754552.4,8.599990844726562,,1.1000001430511477
10189,1709754552.45,8.617874145507812,,1.1500000953674316
10190,1709754552.5,8.4569091796875,,1.2000000476837158
10191,1709754552.55,8.280616760253906,,1.25
10192,1709754552.6,8.032783508300781,,1.2999999523162842
10193,1709754552.65,7.897369384765625,,1.3500001430511477
10194,1709754552.7,7.744064331054688,,1.4000000953674316
10195,1709754552.75,7.654640197753905,,1.4500000476837158
10196,1709754552.8,7.5601043701171875,,1.5
10197,1709754552.85,7.547332763671875,,1.5499999523162842
10198,1709754552.9,7.590766906738281,,1.6000001430511477
10199,1709754552.95,7.5984344482421875,,1.6500000953674316
10200,1709754553.0,7.5601043701171875,29.515108108520508,1.7000000476837158
10201,1709754553.05,7.521781921386719,,1.75
10202,1709754553.1,7.549888610839843,,1.7999999523162842
10203,1709754553.15,7.634201049804688,,1.8500001430511477
10204,1709754553.2,7.7210693359375,,1.9000000953674316
10205,1709754553.25,7.692970275878905,,1.950000047683716
10206,1709754553.3,7.547332763671875,,2.0
10207,1709754553.35,7.475791931152344,,2.049999952316284
10208,1709754553.4,7.4323577880859375,,2.1000001430511475
10209,1709754553.45,7.3914794921875,,2.1500000953674316
10210,1709754553.5,7.33782196044922,,2.200000047683716
10211,1709754553.55,7.26116943359375,,2.25
10212,1709754553.6,7.069549560546875,,2.299999952316284
10213,1709754553.65,7.015892028808594,,2.3500001430511475
10214,1709754553.7,7.135978698730469,,2.4000000953674316
10215,1709754553.75,7.279060363769531,,2.450000047683716
10216,1709754553.8,7.386367797851563,,2.5
10217,1709754553.85,7.350593566894531,,2.549999952316284
10218,1709754553.9,7.266281127929688,,2.6000001430511475
10219,1709754553.95,7.199851989746094,,2.6500000953674316
10220,1709754554.0,7.0363311767578125,,2.700000047683716
10221,1709754554.05,6.9724578857421875,,2.75
10222,1709754554.1,6.9085845947265625,,2.799999952316284
10223,1709754554.15,6.877922058105469,,2.8500001430511475
10224,1709754554.2,6.906028747558594,,2.9000000953674316
10225,1709754554.25,6.900917053222656,,2.950000047683716
10226,1709754554.3,6.785942077636719,,3.0
10227,1709754554.35,6.658195495605469,,3.049999952316284
10228,1709754554.4,6.5074462890625,,3.1000001430511475
10229,1709754554.45,6.4716796875,,3.1500000953674316
10230,1709754554.5,6.589210510253906,,3.200000047683716
10231,1709754554.55,6.849815368652344,,3.25
10232,1709754554.6,7.166633605957031,,3.299999952316284
10233,1709754554.65,7.18708038330078,,3.3500001430511475
10234,1709754554.7,7.07720947265625,,3.4000000953674316
10235,1709754554.75,6.906028747558594,,3.450000047683716
