Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
6887,1713568087.35,5.623420715332031,,0.0
6888,1713568087.4,5.314262390136719,,0.05000019073486328
6889,1713568087.45,5.079200744628906,,0.10000014305114036
6890,1713568087.5,4.7649383544921875,,0.15000009536743164
6891,1713568087.55,4.637184143066406,,0.20000004768372293
6892,1713568087.6,4.693397521972656,,0.25
6893,1713568087.65,4.905464172363281,,0.3000001907348633
6894,1713568087.7,5.24016571044922,,0.35000014305114036
6895,1713568087.75,5.442008972167969,,0.40000009536743164
6896,1713568087.8,5.7946014404296875,,0.4500000476837229
6897,1713568087.85,6.0347747802734375,,0.5
6898,1713568087.9,6.290275573730469,,0.5500001907348633
6899,1713568087.95,6.387359619140625,,0.6000001430511404
6900,1713568088.0,6.568763732910156,,0.6500000953674316
6901,1713568088.05,6.785942077636719,,0.7000000476837229
6902,1713568088.1,7.197296142578125,,0.75
6903,1713568088.15,7.465568542480469,,0.8000001907348633
6904,1713568088.2,7.769615173339843,,0.8500001430511404
6905,1713568088.25,7.912696838378905,,0.9000000953674316
6906,1713568088.3,8.099212646484375,,0.9500000476837229
6907,1713568088.35,8.178413391113281,,1.0
6908,1713568088.4,8.183525085449219,,1.0500001907348633
6909,1713568088.45,8.114540100097656,,1.1000001430511404
6910,1713568088.5,7.88714599609375,,1.1500000953674316
6911,1713568088.55,7.639312744140625,,1.200000047683723
6912,1713568088.6,7.120643615722656,,1.25
6913,1713568088.65,6.734840393066406,,1.3000001907348633
6914,1713568088.7,6.15740966796875,,1.3500001430511404
6915,1713568088.75,5.664299011230469,,1.4000000953674316
6916,1713568088.8,4.91057586669922,,1.450000047683723
6917,1713568088.85,4.545204162597656,,1.5
6918,1713568088.9,4.238609313964844,,1.5500001907348633
6919,1713568088.95,4.085304260253906,,1.6000001430511404
6920,1713568089.0,3.7633743286132817,,1.6500000953674316
6921,1713568089.05,3.5666427612304688,,1.700000047683723
6922,1713568089.1,3.369903564453125,,1.75
6923,1713568089.15,3.331581115722656,,1.8000001907348633
6924,1713568089.2,3.4005661010742188,,1.8500001430511404
6925,1713568089.25,3.515541076660156,,1.9000000953674316
6926,1713568089.3,3.648399353027344,,1.950000047683723
6927,1713568089.35,3.6432952880859375,,2.0
6928,1713568089.4,3.627960205078125,,2.0500001907348633
6929,1713568089.45,3.7148284912109375,,2.1000001430511404
6930,1713568089.5,3.880905151367187,,2.1500000953674316
6931,1713568089.55,3.921783447265625,,2.200000047683723
6932,1713568089.6,4.049537658691406,,2.25
6933,1713568089.65,4.1568450927734375,,2.3000001907348633
6934,1713568089.7,4.20539093017578,,2.3500001430511404
6935,1713568089.75,4.1517333984375,,2.4000000953674316
6936,1713568089.8,3.98822021484375,,2.450000047683723
6937,1713568089.85,3.87579345703125,,2.5
6938,1713568089.9,3.748046875,,2.5500001907348633
6939,1713568089.95,3.6739501953125,,2.6000001430511404
6940,1713568090.0,3.5283203125,,2.6500000953674316
6941,1713568090.05,3.441444396972656,,2.700000047683723
6942,1713568090.1,3.3469085693359375,,2.75
6943,1713568090.15,3.298370361328125,,2.8000001907348633
6944,1713568090.2,3.224273681640625,,2.8500001430511404
6945,1713568090.25,3.1808395385742188,,2.9000000953674316
6946,1713568090.3,3.1629486083984375,,2.950000047683723
6947,1713568090.35,3.1655044555664062,,3.0
6948,1713568090.4,3.160400390625,,3.0500001907348633
6949,1713568090.45,3.13995361328125,,3.1000001430511404
6950,1713568090.5,3.111854553222656,,3.1500000953674316
6951,1713568090.55,3.0837478637695312,,3.200000047683723
6952,1713568090.6,3.0888595581054688,,3.25
6953,1713568090.65,3.1552886962890625,,3.3000001907348633
6954,1713568090.7,3.318809509277344,,3.3500001430511404
6955,1713568090.75,3.4874343872070312,,3.4000000953674316
6956,1713568090.8,3.7633743286132817,,3.450000047683723
6957,1713568090.85,3.921783447265625,,3.5
6958,1713568090.9,4.1491851806640625,,3.5500001907348633
6959,1713568090.95,4.3050384521484375,,3.6000001430511404
6960,1713568091.0,4.5068817138671875,,3.6500000953674316
6961,1713568091.05,4.5988616943359375,,3.700000047683723
6962,1713568091.1,4.698509216308594,,3.75
6963,1713568091.15,4.75982666015625,,3.8000001907348633
6964,1713568091.2,4.813484191894531,,3.8500001430511404
6965,1713568091.25,4.859474182128906,,3.9000000953674316
6966,1713568091.3,4.94378662109375,,3.950000047683723
6967,1713568091.35,4.992332458496094,,4.0
6968,1713568091.4,5.015327453613281,,4.050000190734863
6969,1713568091.45,4.9667816162109375,,4.10000014305114
6970,1713568091.5,4.68317413330078,,4.150000095367432
6971,1713568091.55,4.453224182128906,,4.200000047683723
6972,1713568091.6,4.376579284667969,,4.25
6973,1713568091.65,4.412345886230469,,4.300000190734863
6974,1713568091.7,4.481330871582031,,4.35000014305114
6975,1713568091.75,4.4889984130859375,,4.400000095367432
6976,1713568091.8,4.39190673828125,,4.450000047683723
6977,1713568091.85,4.31525421142578,,4.5
6978,1713568091.9,4.1517333984375,,4.550000190734863
6979,1713568091.95,3.993324279785156,,4.60000014305114
6980,1713568092.0,3.748046875,,4.650000095367432
6981,1713568092.05,3.617744445800781,,4.700000047683723
6982,1713568092.1,3.4746627807617188,,4.75
6983,1713568092.15,3.408233642578125,,4.800000190734863
6984,1713568092.2,3.3290252685546875,,4.85000014305114
6985,1713568092.25,3.2932586669921875,,4.900000095367432
6986,1713568092.3,3.2651519775390625,,4.950000047683723
6987,1713568092.35,3.2625961303710938,,5.0
6988,1713568092.4,3.260040283203125,,5.050000190734863
