Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
9658,1710356114.9,4.0469818115234375,,0.0
9659,1710356114.95,3.985664367675781,,0.0499999523162841
9660,1710356115.0,3.9677734375,,0.0999999046325683
9661,1710356115.05,3.9728851318359375,,0.1499998569488525
9662,1710356115.1,4.021430969238281,,0.1999998092651367
9663,1710356115.15,4.067420959472656,,0.25
9664,1710356115.2,4.126190185546875,,0.2999999523162842
9665,1710356115.25,4.118522644042969,,0.3499999046325683
9666,1710356115.3,4.02654266357422,,0.3999998569488525
9667,1710356115.35,3.9754409790039062,,0.4499998092651367
9668,1710356115.4,3.9626693725585938,,0.5
9669,1710356115.45,3.91412353515625,,0.5499999523162842
9670,1710356115.5,3.870689392089844,,0.5999999046325684
9671,1710356115.55,3.806808471679687,,0.6499998569488525
9672,1710356115.6,3.7506027221679688,,0.6999998092651367
9673,1710356115.65,3.7071685791015625,,0.75
9674,1710356115.7,3.6688385009765625,,0.7999999523162842
9675,1710356115.75,3.6535110473632817,,0.8499999046325684
9676,1710356115.8,3.6330718994140625,,0.8999998569488525
9677,1710356115.85,3.58197021484375,,0.9499998092651368
9678,1710356115.9,3.515541076660156,,1.0
9679,1710356115.95,3.4312286376953125,,1.0499999523162842
9680,1710356116.0,3.408233642578125,,1.0999999046325684
9681,1710356116.05,3.3954544067382812,,1.1499998569488523
9682,1710356116.1,3.3673553466796875,,1.1999998092651367
9683,1710356116.15,3.3469085693359375,,1.25
9684,1710356116.2,3.3494644165039062,,1.2999999523162842
9685,1710356116.25,3.3418045043945312,,1.3499999046325684
9686,1710356116.3,3.295814514160156,,1.3999998569488523
9687,1710356116.35,3.2651519775390625,,1.4499998092651367
9688,1710356116.4,3.2191619873046875,,1.5
9689,1710356116.45,3.2038345336914062,,1.5499999523162842
9690,1710356116.5,3.1987228393554688,,1.5999999046325684
9691,1710356116.55,3.170616149902344,,1.6499998569488523
9692,1710356116.6,3.1195144653320312,,1.6999998092651367
9693,1710356116.65,3.1220703125,,1.75
9694,1710356116.7,3.134849548339844,,1.7999999523162842
9695,1710356116.75,3.134849548339844,,1.8499999046325684
9696,1710356116.8,3.1220703125,,1.8999998569488523
9697,1710356116.85,3.132293701171875,,1.9499998092651367
9698,1710356116.9,3.132293701171875,,2.0
9699,1710356116.95,3.1016311645507812,,2.049999952316284
9700,1710356117.0,3.0914154052734375,,2.0999999046325684
9701,1710356117.05,3.073524475097656,,2.1499998569488525
9702,1710356117.1,3.06842041015625,,2.1999998092651367
9703,1710356117.15,3.1169586181640625,,2.25
9704,1710356117.2,3.1552886962890625,,2.299999952316284
9705,1710356117.25,3.1527328491210938,,2.3499999046325684
9706,1710356117.3,3.1425094604492188,,2.3999998569488525
9707,1710356117.35,3.147621154785156,,2.4499998092651367
9708,1710356117.4,3.147621154785156,,2.5
9709,1710356117.45,3.1450653076171875,,2.549999952316284
9710,1710356117.5,3.1297378540039062,,2.5999999046325684
9711,1710356117.55,3.0990753173828125,,2.6499998569488525
9712,1710356117.6,3.096519470214844,,2.6999998092651367
9713,1710356117.65,3.0863037109375,,2.75
9714,1710356117.7,3.0658645629882812,,2.799999952316284
9715,1710356117.75,3.0633087158203125,,2.8499999046325684
9716,1710356117.8,3.073524475097656,,2.8999998569488525
9717,1710356117.85,3.1016311645507812,,2.9499998092651367
9718,1710356117.9,3.1092987060546875,,3.0
9719,1710356117.95,3.0811920166015625,,3.049999952316284
9720,1710356118.0,3.040313720703125,,3.0999999046325684
9721,1710356118.05,2.9764404296875,,3.1499998569488525
9722,1710356118.1,2.9687728881835938,,3.1999998092651367
9723,1710356118.15,3.040313720703125,,3.25
9724,1710356118.2,3.147621154785156,,3.299999952316284
9725,1710356118.25,3.3724594116210938,,3.3499999046325684
9726,1710356118.3,3.5232086181640625,,3.3999998569488525
9727,1710356118.35,3.648399353027344,,3.4499998092651367
9728,1710356118.4,3.650955200195313,,3.5
9729,1710356118.45,3.650955200195313,,3.549999952316284
9730,1710356118.5,3.661178588867187,,3.5999999046325684
9731,1710356118.55,3.6407394409179688,,3.649999856948853
9732,1710356118.6,3.6075210571289062,,3.6999998092651367
9733,1710356118.65,3.617744445800781,,3.75
9734,1710356118.7,3.6330718994140625,,3.799999952316284
9735,1710356118.75,3.574310302734375,,3.849999904632568
9736,1710356118.8,3.5410919189453125,,3.899999856948853
9737,1710356118.85,3.574310302734375,,3.9499998092651367
9738,1710356118.9,3.610076904296875,,4.0
9739,1710356118.95,3.6305160522460938,,4.049999952316284
9740,1710356119.0,3.63818359375,,4.099999904632568
9741,1710356119.05,3.625404357910156,,4.1499998569488525
9742,1710356119.1,3.6075210571289062,,4.199999809265137
9743,1710356119.15,3.5564193725585938,,4.25
9744,1710356119.2,3.479774475097656,,4.299999952316284
9745,1710356119.25,3.4133453369140625,,4.349999904632568
9746,1710356119.3,3.4337844848632812,,4.3999998569488525
9747,1710356119.35,3.4388885498046875,,4.449999809265137
9748,1710356119.4,3.3954544067382812,,4.5
9749,1710356119.45,3.334136962890625,,4.549999952316284
9750,1710356119.5,3.3085861206054688,,4.599999904632568
9751,1710356119.55,3.2651519775390625,,4.6499998569488525
9752,1710356119.6,3.2293853759765625,,4.699999809265137
9753,1710356119.65,3.17828369140625,,4.75
9754,1710356119.7,3.1552886962890625,,4.799999952316284
9755,1710356119.75,3.160400390625,,4.849999904632568
9756,1710356119.8,3.1808395385742188,,4.8999998569488525
9757,1710356119.85,3.1987228393554688,,4.949999809265137
