Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
5987,1713367905.35,5.1507415771484375,,0.0
5988,1713367905.4,5.191619873046875,,0.05000019073486328
5989,1713367905.45,5.19928741455078,,0.10000014305114746
5990,1713367905.5,5.291267395019531,,0.15000009536743164
5991,1713367905.55,5.41901397705078,,0.20000004768371582
5992,1713367905.6,5.4726715087890625,,0.25
5993,1713367905.65,5.38835906982422,,0.3000001907348633
5994,1713367905.7,5.20184326171875,,0.35000014305114746
5995,1713367905.75,5.05364990234375,,0.40000009536743164
5996,1713367905.8,4.7368316650390625,,0.4500000476837158
5997,1713367905.85,4.5196533203125,,0.5
5998,1713367905.9,4.274375915527344,,0.5500001907348633
5999,1713367905.95,4.13640594482422,,0.6000001430511475
6000,1713367906.0,4.0367584228515625,20.119224548339844,0.6500000953674316
6001,1713367906.05,4.039314270019531,,0.7000000476837158
6002,1713367906.1,4.146629333496094,,0.75
6003,1713367906.15,4.2590484619140625,,0.8000001907348633
6004,1713367906.2,4.2999267578125,,0.8500001430511475
6005,1713367906.25,4.210502624511719,,0.9000000953674316
6006,1713367906.3,4.085304260253906,,0.9500000476837158
6007,1713367906.35,4.008659362792969,,1.0
6008,1713367906.4,3.6305160522460938,,1.0500001907348633
6009,1713367906.45,3.3418045043945312,,1.1000001430511475
6010,1713367906.5,3.1527328491210938,,1.1500000953674316
6011,1713367906.55,3.076080322265625,,1.2000000476837158
6012,1713367906.6,2.9534454345703125,,1.25
6013,1713367906.65,2.90234375,,1.3000001907348633
6014,1713367906.7,2.8589096069335938,,1.3500001430511475
6015,1713367906.75,2.8410186767578125,,1.4000000953674316
6016,1713367906.8,2.77203369140625,,1.4500000476837158
6017,1713367906.85,2.7413787841796875,,1.5
6018,1713367906.9,3.0275344848632812,,1.5500001907348633
6019,1713367906.95,3.4133453369140625,,1.6000001430511475
6020,1713367907.0,3.9524459838867183,,1.6500000953674316
6021,1713367907.05,4.215614318847656,,1.7000000476837158
6022,1713367907.1,4.547760009765625,,1.75
6023,1713367907.15,4.895240783691406,,1.8000001907348633
6024,1713367907.2,5.697509765625,,1.8500001430511475
6025,1713367907.25,6.34392547607422,,1.9000000953674316
6026,1713367907.3,7.368484497070312,,1.9500000476837158
6027,1713367907.35,7.991905212402344,,2.0
6028,1713367907.4,8.753288269042969,,2.0500001907348633
6029,1713367907.45,9.123764038085936,,2.1000001430511475
6030,1713367907.5,9.558120727539062,,2.1500000953674316
6031,1713367907.55,9.780403137207031,,2.200000047683716
6032,1713367907.6,9.69097900390625,,2.25
6033,1713367907.65,9.059890747070312,,2.3000001907348633
6034,1713367907.7,7.675079345703125,,2.3500001430511475
6035,1713367907.75,7.11553955078125,,2.4000000953674316
6036,1713367907.8,7.0644378662109375,,2.450000047683716
6037,1713367907.85,7.212623596191406,,2.5
6038,1713367907.9,7.5422210693359375,,2.5500001907348633
6039,1713367907.95,7.825828552246095,,2.6000001430511475
6040,1713367908.0,8.101768493652344,,2.6500000953674316
6041,1713367908.05,8.073661804199219,,2.700000047683716
6042,1713367908.1,7.787498474121095,,2.75
6043,1713367908.15,7.55754852294922,,2.8000001907348633
6044,1713367908.2,7.363372802734375,,2.8500001430511475
6045,1713367908.25,7.3224945068359375,,2.9000000953674316
6046,1713367908.3,7.153861999511719,,2.950000047683716
6047,1713367908.35,7.028663635253906,,3.0
6048,1713367908.4,6.9264678955078125,,3.0500001907348633
6049,1713367908.45,6.982673645019531,,3.1000001430511475
6050,1713367908.5,7.22540283203125,,3.1500000953674316
6051,1713367908.55,7.319938659667968,,3.200000047683716
6052,1713367908.6,7.1743011474609375,,3.25
6053,1713367908.65,6.89069366455078,,3.3000001907348633
6054,1713367908.7,6.433349609375,,3.3500001430511475
6055,1713367908.75,6.2187347412109375,,3.4000000953674316
6056,1713367908.8,6.0424346923828125,,3.450000047683716
6057,1713367908.85,5.909576416015625,,3.5
6058,1713367908.9,5.71540069580078,,3.5500001907348633
6059,1713367908.95,5.659187316894531,,3.6000001430511475
6060,1713367909.0,5.623420715332031,,3.6500000953674316
6061,1713367909.05,5.705177307128906,,3.700000047683716
6062,1713367909.1,5.894248962402344,,3.75
6063,1713367909.15,5.945350646972656,,3.8000001907348633
6064,1713367909.2,6.0245513916015625,,3.8500001430511475
6065,1713367909.25,6.055213928222656,,3.9000000953674316
6066,1713367909.3,5.991340637207031,,3.950000047683716
6067,1713367909.35,5.889137268066406,,4.0
6068,1713367909.4,5.470115661621094,,4.050000190734863
6069,1713367909.45,5.02043914794922,,4.1000001430511475
6070,1713367909.5,4.491554260253906,,4.150000095367432
6071,1713367909.55,4.4966583251953125,,4.200000047683716
6072,1713367909.6,5.148185729980469,,4.25
6073,1713367909.65,5.75372314453125,,4.300000190734863
6074,1713367909.7,6.487007141113281,,4.3500001430511475
6075,1713367909.75,6.921356201171875,,4.400000095367432
6076,1713367909.8,7.695518493652344,,4.450000047683716
6077,1713367909.85,8.267845153808594,,4.5
6078,1713367909.9,9.09821319580078,,4.550000190734863
6079,1713367909.95,9.535125732421877,,4.6000001430511475
6080,1713367910.0,9.703750610351562,,4.650000095367432
6081,1713367910.05,9.241294860839846,,4.700000047683716
6082,1713367910.1,7.958686828613281,,4.75
6083,1713367910.15,7.348045349121095,,4.800000190734863
6084,1713367910.2,7.304603576660157,,4.8500001430511475
6085,1713367910.25,7.603538513183594,,4.900000095367432
6086,1713367910.3,7.935691833496095,,4.950000047683716
6087,1713367910.35,8.017448425292969,,5.0
6088,1713367910.4,8.091545104980469,,5.050000190734863
6089,1713367910.45,8.022560119628906,,5.1000001430511475
6090,1713367910.5,7.718513488769531,,5.150000095367432
6091,1713367910.55,7.521781921386719,,5.200000047683716
