Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
9134,1711751530.7,3.093963623046875,,0.0
9135,1711751530.75,3.0045394897460938,,0.0499999523162841
9136,1711751530.8,2.930450439453125,,0.0999999046325683
9137,1711751530.85,2.9611053466796875,,0.1499998569488525
9138,1711751530.9,3.2651519775390625,,0.2000000476837158
9139,1711751530.95,3.686729431152344,,0.25
9140,1711751531.0,4.53754425048828,,0.2999999523162842
9141,1711751531.05,5.171180725097656,,0.3499999046325683
9142,1711751531.1,5.988784790039063,,0.3999998569488525
9143,1711751531.15,6.389915466308594,,0.4500000476837158
9144,1711751531.2,6.944351196289063,,0.5
9145,1711751531.25,7.2841644287109375,,0.5499999523162842
9146,1711751531.3,7.583099365234375,,0.5999999046325684
9147,1711751531.35,7.675079345703125,,0.6499998569488525
9148,1711751531.4,7.795166015625,,0.7000000476837158
9149,1711751531.45,7.81304931640625,,0.75
9150,1711751531.5,7.524337768554687,,0.7999999523162842
9151,1711751531.55,7.1743011474609375,,0.8499999046325684
9152,1711751531.6,6.788497924804688,,0.8999998569488525
9153,1711751531.65,6.660743713378905,,0.9500000476837158
9154,1711751531.7,6.614753723144531,,1.0
9155,1711751531.75,6.6224212646484375,,1.0499999523162842
9156,1711751531.8,6.56365966796875,,1.0999999046325684
9157,1711751531.85,6.461456298828125,,1.1499998569488523
9158,1711751531.9,6.152305603027344,,1.2000000476837158
9159,1711751531.95,5.924903869628905,,1.25
9160,1711751532.0,5.82781982421875,,1.2999999523162842
9161,1711751532.05,5.909576416015625,,1.3499999046325684
9162,1711751532.1,6.0296630859375,,1.3999998569488523
9163,1711751532.15,6.0654296875,,1.4500000476837158
9164,1711751532.2,6.057769775390625,,1.5
9165,1711751532.25,6.027107238769531,,1.5499999523162842
9166,1711751532.3,5.95556640625,,1.5999999046325684
9167,1711751532.35,5.835479736328125,,1.6499998569488523
9168,1711751532.4,5.600425720214844,,1.7000000476837158
9169,1711751532.45,5.556983947753905,,1.75
9170,1711751532.5,5.700065612792969,,1.7999999523162842
9171,1711751532.55,5.8227081298828125,,1.8499999046325684
9172,1711751532.6,5.8814697265625,,1.8999998569488523
9173,1711751532.65,5.83037567138672,,1.950000047683716
9174,1711751532.7,5.807380676269531,,2.0
9175,1711751532.75,5.817596435546875,,2.049999952316284
9176,1711751532.8,5.6566314697265625,,2.0999999046325684
9177,1711751532.85,5.539100646972656,,2.1499998569488525
9178,1711751532.9,5.541656494140625,,2.200000047683716
9179,1711751532.95,5.574874877929688,,2.25
9180,1711751533.0,5.526329040527344,,2.299999952316284
9181,1711751533.05,5.413909912109375,,2.3499999046325684
9182,1711751533.1,5.16606903076172,,2.3999998569488525
9183,1711751533.15,5.005104064941406,,2.450000047683716
9184,1711751533.2,4.785377502441406,,2.5
9185,1711751533.25,4.660179138183594,,2.549999952316284
9186,1711751533.3,4.522209167480469,,2.5999999046325684
9187,1711751533.35,4.453224182128905,,2.6499998569488525
9188,1711751533.4,4.397018432617188,,2.700000047683716
9189,1711751533.45,4.397018432617188,,2.75
9190,1711751533.5,4.4251251220703125,,2.799999952316284
9191,1711751533.55,4.4481201171875,,2.8499999046325684
9192,1711751533.6,4.437896728515625,,2.8999998569488525
9193,1711751533.65,4.361244201660156,,2.950000047683716
9194,1711751533.7,4.215614318847656,,3.0
9195,1711751533.75,4.192619323730469,,3.049999952316284
9196,1711751533.8,4.274375915527344,,3.0999999046325684
9197,1711751533.85,4.322921752929688,,3.1499998569488525
9198,1711751533.9,4.338249206542969,,3.200000047683716
9199,1711751533.95,4.338249206542969,,3.25
9200,1711751534.0,4.307594299316406,27.99377822875977,3.299999952316284
9201,1711751534.05,4.218170166015625,,3.3499999046325684
9202,1711751534.1,4.0929718017578125,,3.3999998569488525
9203,1711751534.15,4.13385009765625,,3.450000047683716
9204,1711751534.2,4.2948150634765625,,3.5
9205,1711751534.25,4.366355895996094,,3.549999952316284
9206,1711751534.3,4.381683349609375,,3.5999999046325684
9207,1711751534.35,4.509437561035156,,3.649999856948853
9208,1711751534.4,5.186515808105469,,3.700000047683716
9209,1711751534.45,5.82781982421875,,3.75
9210,1711751534.5,6.607093811035156,,3.799999952316284
9211,1711751534.55,6.972457885742188,,3.849999904632568
9212,1711751534.6,7.44768524169922,,3.899999856948853
9213,1711751534.65,7.700630187988281,,3.950000047683716
9214,1711751534.7,7.96379852294922,,4.0
9215,1711751534.75,8.076217651367188,,4.049999952316284
9216,1711751534.8,8.270393371582031,,4.099999904632568
9217,1711751534.85,8.318939208984375,,4.1499998569488525
9218,1711751534.9,7.8283843994140625,,4.200000047683716
9219,1711751534.95,7.350593566894531,,4.25
9220,1711751535.0,6.941795349121094,,4.299999952316284
9221,1711751535.05,6.849815368652344,,4.349999904632568
9222,1711751535.1,6.837043762207031,,4.3999998569488525
9223,1711751535.15,6.81916046142578,,4.450000047683716
9224,1711751535.2,6.808937072753905,,4.5
9225,1711751535.25,6.8166046142578125,,4.549999952316284
9226,1711751535.3,6.630088806152344,,4.599999904632568
9227,1711751535.35,6.461456298828125,,4.6499998569488525
