Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1717535535.6,3.806808471679687,,0.0
1717535535.65,3.6049652099609375,,0.05
1717535535.7,3.3085861206054688,,0.1
1717535535.75,3.1808395385742188,,0.15
1717535535.8,3.0837478637695312,,0.2
1717535535.85,3.0990753173828125,,0.25
1717535535.9,3.1987228393554688,,0.3
1717535535.95,3.3060302734375,,0.35
1717535536.0,3.7122802734375,,0.4
1717535536.05,4.2028350830078125,,0.45
1717535536.1,5.117530822753906,,0.5
1717535536.15,5.970893859863281,,0.55
1717535536.2,6.4103546142578125,,0.6
1717535536.25,6.867698669433594,,0.65
1717535536.3,7.07976531982422,,0.7
1717535536.35,7.330154418945312,,0.75
1717535536.4,7.475791931152344,,0.8
1717535536.45,7.66486358642578,,0.85
1717535536.5,7.77472686767578,,0.9
1717535536.55,7.861595153808594,,0.95
1717535536.6,7.787498474121095,,1.0
1717535536.65,7.2432861328125,,1.05
1717535536.7,6.52532958984375,,1.1
1717535536.75,5.5135498046875,,1.15
1717535536.8,5.194175720214844,,1.2
1717535536.85,5.038322448730469,,1.25
1717535536.9,4.989776611328125,,1.3
1717535536.95,4.961669921875,,1.35
1717535537.0,4.9770050048828125,,1.4
1717535537.05,4.964225769042969,,1.45
1717535537.1,4.9259033203125,,1.5
1717535537.15,4.844139099121094,,1.55
1717535537.2,4.767494201660156,,1.6
1717535537.25,4.6090850830078125,,1.65
1717535537.3,4.527320861816406,,1.7
1717535537.35,4.486442565917969,,1.75
1717535537.4,4.486442565917969,,1.8
1717535537.45,4.529876708984375,,1.85
1717535537.5,4.532432556152344,,1.9
1717535537.55,4.430229187011719,,1.95
1717535537.6,4.35614013671875,,2.0
1717535537.65,4.3050384521484375,,2.05
1717535537.7,4.302482604980469,,2.1
1717535537.75,4.320365905761719,,2.15
1717535537.8,4.348472595214844,,2.2
1717535537.85,4.4889984130859375,,2.25
1717535537.9,4.626968383789063,,2.3
1717535537.95,4.757270812988281,,2.35
1717535538.0,4.731719970703125,,2.4
1717535538.05,4.632080078125,,2.45
1717535538.1,4.6627349853515625,,2.5
1717535538.15,4.859474182128906,,2.55
1717535538.2,5.02043914794922,,2.6
1717535538.25,5.242721557617188,,2.65
1717535538.3,5.38580322265625,,2.7
1717535538.35,5.620864868164063,,2.75
1717535538.4,5.802268981933594,,2.8
1717535538.45,6.1446380615234375,,2.85
1717535538.5,6.359260559082031,,2.9
1717535538.55,6.571319580078125,,2.95
1717535538.6,6.642860412597656,,3.0
1717535538.65,6.745063781738281,,3.05
1717535538.7,6.798713684082031,,3.1
1717535538.75,6.844703674316406,,3.15
1717535538.8,6.796165466308594,,3.2
1717535538.85,6.423133850097656,,3.25
1717535538.9,5.917243957519531,,3.3
1717535538.95,5.158409118652344,,3.35
1717535539.0,4.97956085205078,,3.4
1717535539.05,5.0,,3.45
1717535539.1,4.984664916992188,,3.5
1717535539.15,4.959114074707031,,3.55
1717535539.2,4.969337463378906,,3.6
1717535539.25,4.956565856933594,,3.65
1717535539.3,4.913124084472656,,3.7
1717535539.35,4.790489196777344,,3.75
1717535539.4,4.7010650634765625,,3.8
1717535539.45,4.621856689453125,,3.85
1717535539.5,4.621856689453125,,3.9
1717535539.55,4.65251922607422,,3.95
1717535539.6,4.632080078125,,4.0
1717535539.65,4.59375,,4.05
1717535539.7,4.57586669921875,,4.1
1717535539.75,4.514549255371094,,4.15
1717535539.8,4.46600341796875,,4.2
1717535539.85,4.3867950439453125,,4.25
1717535539.9,4.31525421142578,,4.3
1717535539.95,4.24626922607422,,4.35
1717535540.0,4.248825073242188,21.06741714477539,4.4
1717535540.05,4.310150146484375,,4.45
1717535540.1,4.345916748046875,,4.5
1717535540.15,4.3331451416015625,,4.55
1717535540.2,4.271820068359375,,4.6
1717535540.25,4.228385925292969,,4.65
1717535540.3,4.3126983642578125,,4.7
1717535540.35,4.481330871582031,,4.75
1717535540.4,4.529876708984375,,4.8
1717535540.45,4.560539245605469,,4.85
1717535540.5,4.61418914794922,,4.9
1717535540.55,4.818595886230469,,4.95
1717535540.6,5.022994995117188,,5.0
1717535540.65,5.332145690917969,,5.05
1717535540.7,5.480339050292969,,5.1
1717535540.75,5.544212341308594,,5.15
1717535540.8,5.544212341308594,,5.2
1717535540.85,5.562095642089844,,5.25
1717535540.9,5.595314025878906,,5.3
1717535540.95,5.664299011230469,,5.35
1717535541.0,5.651519775390625,,5.4
1717535541.05,5.393470764160156,,5.45
1717535541.1,5.02043914794922,,5.5
1717535541.15,4.624412536621094,,5.55
1717535541.2,4.657630920410156,,5.6
1717535541.25,4.8288116455078125,,5.65
1717535541.3,4.885025024414063,,5.7
1717535541.35,4.915679931640625,,5.75
1717535541.4,4.928459167480469,,5.8
1717535541.45,4.956565856933594,,5.85
1717535541.5,4.961669921875,,5.9
1717535541.55,4.9029083251953125,,5.95
1717535541.6,4.839035034179688,,6.0
1717535541.65,4.7470550537109375,,6.05
1717535541.7,4.7087249755859375,,6.1
1717535541.75,4.665290832519531,,6.15
1717535541.8,4.61164093017578,,6.2
