Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1727553332.75,6.727180480957031,,0.0
1727553332.8,6.722068786621094,,0.05
1727553332.85,6.898361206054688,,0.1
1727553332.9,7.3914794921875,,0.15
1727553332.95,7.79261016845703,,0.2
1727553333.0,8.377708435058594,,0.25
1727553333.05,8.689414978027344,,0.3
1727553333.1,8.983238220214844,,0.35
1727553333.15,9.052223205566406,,0.4
1727553333.2,9.080329895019531,,0.45
1727553333.25,9.17997741699219,,0.5
1727553333.3,9.50701904296875,,0.55
1727553333.35,9.83916473388672,,0.6
1727553333.4,10.557121276855469,,0.65
1727553333.45,11.21630859375,,0.7
1727553333.5,12.585792541503906,,0.75
1727553333.55,13.633338928222656,,0.8
1727553333.6,15.087135314941406,,0.85
1727553333.65,15.79998016357422,,0.9
1727553333.7,16.213890075683594,,0.95
1727553333.75,16.027374267578125,,1.0
1727553333.8,15.314529418945312,,1.05
1727553333.85,14.80353546142578,,1.1
1727553333.9,13.947608947753906,,1.15
1727553333.95,13.352294921875,,1.2
1727553334.0,12.6522216796875,,1.25
1727553334.05,12.297073364257812,,1.3
1727553334.1,12.131004333496094,,1.35
1727553334.15,12.217872619628906,,1.4
1727553334.2,11.954704284667969,,1.45
1727553334.25,11.27507781982422,,1.5
1727553334.3,9.826393127441406,,1.55
1727553334.35,8.893814086914062,,1.6
1727553334.4,7.726181030273437,,1.65
1727553334.45,7.0644378662109375,,1.7
1727553334.5,6.2187347412109375,,1.75
1727553334.55,5.78948974609375,,1.8
1727553334.6,5.252944946289063,,1.85
1727553334.65,4.94123077392578,,1.9
1727553334.7,4.61164093017578,,1.95
1727553334.75,4.468559265136719,,2.0
1727553334.8,4.322921752929688,,2.05
1727553334.85,4.279487609863281,,2.1
1727553334.9,4.31525421142578,,2.15
1727553334.95,4.435340881347656,,2.2
1727553335.0,4.711280822753906,,2.25
1727553335.05,4.874801635742188,,2.3
1727553335.1,5.12774658203125,,2.35
1727553335.15,5.4036865234375,,2.4
1727553335.2,6.0424346923828125,,2.45
1727553335.25,6.515113830566406,,2.5
1727553335.3,7.18962860107422,,2.55
1727553335.35,7.695518493652344,,2.6
1727553335.4,8.551445007324219,,2.65
1727553335.45,9.113548278808592,,2.7
1727553335.5,9.890266418457031,,2.75
1727553335.55,10.406379699707031,,2.8
1727553335.6,11.23675537109375,,2.85
1727553335.65,11.819290161132812,,2.9
1727553335.7,12.675216674804688,,2.95
1727553335.75,13.178550720214844,,3.0
1727553335.8,13.766204833984377,,3.05
1727553335.85,13.998703002929688,,3.1
1727553335.9,13.980819702148438,,3.15
1727553335.95,13.704879760742188,,3.2
1727553336.0,13.198989868164062,,3.25
1727553336.05,12.956268310546877,,3.3
1727553336.1,12.764640808105469,,3.35
1727553336.15,12.764640808105469,,3.4
1727553336.2,12.938385009765623,,3.45
1727553336.25,13.11212158203125,,3.5
1727553336.3,13.1683349609375,,3.55
1727553336.35,12.813186645507812,,3.6
1727553336.4,11.482032775878906,,3.65
1727553336.45,10.362945556640623,,3.7
1727553336.5,8.870819091796875,,3.75
1727553336.55,8.012344360351562,,3.8
1727553336.6,6.946907043457031,,3.85
1727553336.65,6.400138854980469,,3.9
1727553336.7,5.769050598144531,,3.95
1727553336.75,5.452232360839844,,4.0
1727553336.8,5.102195739746094,,4.05
1727553336.85,4.90802001953125,,4.1
1727553336.9,4.64996337890625,,4.15
1727553336.95,4.50432586669922,,4.2
1727553337.0,4.335693359375,,4.25
1727553337.05,4.261604309082031,,4.3
1727553337.1,4.1951751708984375,,4.35
1727553337.15,4.213058471679688,,4.4
1727553337.2,4.338249206542969,,4.45
1727553337.25,4.560539245605469,,4.5
1727553337.3,5.217170715332031,,4.55
1727553337.35,5.733283996582031,,4.6
1727553337.4,6.418022155761719,,4.65
1727553337.45,6.829376220703125,,4.7
1727553337.5,7.417030334472656,,4.75
1727553337.55,7.79261016845703,,4.8
1727553337.6,8.393035888671875,,4.85
1727553337.65,8.875930786132812,,4.9
1727553337.7,9.711418151855469,,4.95
