Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
9005,1713727972.25,7.480903625488281,,0.0
9006,1713727972.3,7.892257690429688,,0.04999995231628418
9007,1713727972.35,8.150314331054688,,0.09999990463256836
9008,1713727972.4,8.523338317871094,,0.15000009536743164
9009,1713727972.45,8.8248291015625,,0.20000004768371582
9010,1713727972.5,9.28472900390625,,0.25
9011,1713727972.55,9.54022979736328,,0.2999999523162842
9012,1713727972.6,9.880050659179688,,0.34999990463256836
9013,1713727972.65,10.05889892578125,,0.40000009536743164
9014,1713727972.7,10.153434753417969,,0.4500000476837158
9015,1713727972.75,10.074226379394531,,0.5
9016,1713727972.8,9.851943969726562,,0.5499999523162842
9017,1713727972.85,9.673095703125,,0.5999999046325684
9018,1713727972.9,9.3409423828125,,0.6500000953674316
9019,1713727972.95,9.24896240234375,,0.7000000476837158
9020,1713727973.0,9.586219787597656,,0.75
9021,1713727973.05,9.995025634765623,,0.7999999523162842
9022,1713727973.1,10.679763793945312,,0.8499999046325684
9023,1713727973.15,11.19586944580078,,0.9000000953674316
9024,1713727973.2,11.918937683105469,,0.9500000476837158
9025,1713727973.25,12.41204833984375,,1.0
9026,1713727973.3,13.25775909423828,,1.0499999523162842
9027,1713727973.35,14.024253845214844,,1.0999999046325684
9028,1713727973.4,15.692672729492188,,1.1500000953674316
9029,1713727973.45,17.059593200683594,,1.2000000476837158
9030,1713727973.5,18.503173828125,,1.25
9031,1713727973.55,20.65192413330078,,1.2999999523162842
9032,1713727973.6,22.12871551513672,,1.3499999046325684
9033,1713727973.65,24.31324005126953,,1.4000000953674316
9034,1713727973.7,25.68016815185547,,1.4500000476837158
9035,1713727973.75,27.713947296142575,,1.5
9036,1713727973.8,29.134525299072266,,1.5499999523162842
9037,1713727973.85,31.418697357177734,,1.5999999046325684
9038,1713727973.9,33.13310241699219,,1.6500000953674316
9039,1713727973.95,36.377952575683594,,1.7000000476837158
9040,1713727974.0,38.63912582397461,,1.75
9041,1713727974.05,40.514495849609375,,1.7999999523162842
9042,1713727974.1,40.3918571472168,,1.8499999046325684
9043,1713727974.15,39.106689453125,,1.9000000953674316
9044,1713727974.2,38.02081680297851,,1.9500000476837158
9045,1713727974.25,35.85417556762695,,2.0
9046,1713727974.3,33.881717681884766,,2.049999952316284
9047,1713727974.35,30.31748962402344,,2.0999999046325684
9048,1713727974.4,27.816146850585938,,2.1500000953674316
9049,1713727974.45,24.31835174560547,,2.200000047683716
9050,1713727974.5,22.264129638671875,,2.25
9051,1713727974.55,19.775558471679688,,2.299999952316284
9052,1713727974.6,18.480178833007812,,2.3499999046325684
9053,1713727974.65,16.88330078125,,2.4000000953674316
9054,1713727974.7,15.989051818847656,,2.450000047683716
9055,1713727974.75,14.634902954101562,,2.5
9056,1713727974.8,13.73554229736328,,2.549999952316284
9057,1713727974.85,12.46826171875,,2.5999999046325684
9058,1713727974.9,11.798851013183594,,2.6500000953674316
9059,1713727974.95,11.149879455566406,,2.700000047683716
9060,1713727975.0,10.79729461669922,,2.75
9061,1713727975.05,10.258186340332031,,2.799999952316284
9062,1713727975.1,9.859603881835936,,2.8499999046325684
9063,1713727975.15,9.162094116210936,,2.9000000953674316
9064,1713727975.2,8.668975830078125,,2.950000047683716
9065,1713727975.25,7.953575134277344,,3.0
9066,1713727975.3,7.46302032470703,,3.049999952316284
9067,1713727975.35,6.755279541015625,,3.0999999046325684
9068,1713727975.4,6.3567047119140625,,3.1500000953674316
9069,1713727975.45,5.965789794921875,,3.200000047683716
9070,1713727975.5,5.830375671386719,,3.25
9071,1713727975.55,5.682182312011719,,3.299999952316284
9072,1713727975.6,5.559539794921875,,3.3499999046325684
9073,1713727975.65,5.355140686035156,,3.4000000953674316
9074,1713727975.7,5.2427215576171875,,3.450000047683716
9075,1713727975.75,5.1456298828125,,3.5
9076,1713727975.8,5.102195739746094,,3.549999952316284
9077,1713727975.85,5.1149749755859375,,3.5999999046325684
9078,1713727975.9,5.189064025878906,,3.6500000953674316
9079,1713727975.95,5.505889892578125,,3.700000047683716
9080,1713727976.0,5.878913879394531,,3.75
9081,1713727976.05,6.5943145751953125,,3.799999952316284
9082,1713727976.1,7.1283111572265625,,3.8499999046325684
9083,1713727976.15,7.953575134277344,,3.9000000953674316
9084,1713727976.2,8.569328308105469,,3.950000047683716
9085,1713727976.25,9.606658935546877,,4.0
9086,1713727976.3,10.368049621582031,,4.049999952316284
9087,1713727976.35,11.540794372558594,,4.099999904632568
9088,1713727976.4,12.396720886230469,,4.150000095367432
9089,1713727976.45,13.766204833984377,,4.200000047683716
9090,1713727976.5,14.783088684082031,,4.25
9091,1713727976.55,16.579254150390625,,4.299999952316284
9092,1713727976.6,17.884864807128906,,4.349999904632568
9093,1713727976.65,19.941635131835938,,4.400000095367432
9094,1713727976.7,21.364768981933594,,4.450000047683716
9095,1713727976.75,23.59017562866211,,4.5
9096,1713727976.8,26.017425537109375,,4.549999952316284
9097,1713727976.85,27.591304779052734,,4.599999904632568
9098,1713727976.9,29.489669799804688,,4.650000095367432
9099,1713727976.95,30.521892547607425,,4.700000047683716
9100,1713727977.0,31.78916931152344,,4.75
9101,1713727977.05,32.27717590332031,,4.799999952316284
9102,1713727977.1,32.32061004638672,,4.849999904632568
9103,1713727977.15,32.02167510986328,,4.900000095367432
9104,1713727977.2,31.357376098632812,,4.950000047683716
9105,1713727977.25,30.813159942626953,,5.0
9106,1713727977.3,29.87292098999023,,5.049999952316284
9107,1713727977.35,29.21372985839844,,5.099999904632568
9108,1713727977.4,28.094642639160156,,5.150000095367432
9109,1713727977.45,27.197837829589844,,5.200000047683716
9110,1713727977.5,25.75937271118164,,5.250000000000007
9111,1713727977.55,24.742481231689453,,5.299999952316284
9112,1713727977.6,23.145606994628903,,5.349999904632568
9113,1713727977.65,21.977970123291016,,5.4000000953674245
9114,1713727977.7,20.110267639160156,,5.450000047683716
9115,1713727977.75,18.90430450439453,,5.500000000000007
9116,1713727977.8,17.200119018554688,,5.549999952316284
9117,1713727977.85,16.18578338623047,,5.599999904632568
9118,1713727977.9,14.849525451660156,,5.6500000953674245
9119,1713727977.95,14.065139770507812,,5.700000047683716
9120,1713727978.0,12.912834167480469,,5.750000000000007
9121,1713727978.05,12.205093383789062,,5.799999952316284
9122,1713727978.1,11.300628662109377,,5.849999904632568
9123,1713727978.15,10.856056213378906,,5.9000000953674245
9124,1713727978.2,10.437034606933594,,5.950000047683716
9125,1713727978.25,10.201980590820312,,6.000000000000007
9126,1713727978.3,9.8570556640625,,6.049999952316284
9127,1713727978.35,9.61688232421875,,6.099999904632568
9128,1713727978.4,9.202972412109377,,6.1500000953674245
9129,1713727978.45,8.924476623535156,,6.200000047683716
9130,1713727978.5,8.4952392578125,,6.250000000000007
9131,1713727978.55,8.104324340820312,,6.299999952316284
9132,1713727978.6,7.549888610839843,,6.349999904632568
9133,1713727978.65,7.350593566894531,,6.4000000953674245
9134,1713727978.7,7.307159423828125,,6.450000047683716
9135,1713727978.75,7.355705261230469,,6.500000000000007
9136,1713727978.8,7.304603576660157,,6.549999952316284
9137,1713727978.85,7.164085388183594,,6.599999904632568
9138,1713727978.9,6.7706146240234375,,6.6500000953674245
9139,1713727978.95,6.461456298828125,,6.700000047683716
9140,1713727979.0,6.057769775390625,,6.750000000000007
9141,1713727979.05,5.8405914306640625,,6.799999952316284
9142,1713727979.1,5.475227355957031,,6.849999904632568
9143,1713727979.15,5.247833251953125,,6.9000000953674245
9144,1713727979.2,4.969337463378906,,6.950000047683716
9145,1713727979.25,4.8748016357421875,,7.000000000000007
9146,1713727979.3,4.913124084472656,,7.049999952316284
9147,1713727979.35,4.946342468261719,,7.099999904632568
9148,1713727979.4,4.936119079589844,,7.1500000953674245
9149,1713727979.45,4.897796630859375,,7.200000047683716
