Unnamed: 0,Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
6272,1713366356.6,5.9427947998046875,,0.0
6273,1713366356.65,5.710289001464844,,0.05000019073486328
6274,1713366356.7,5.4369049072265625,,0.10000014305115457
6275,1713366356.75,5.2989349365234375,,0.15000009536743164
6276,1713366356.8,5.135414123535156,,0.20000004768371582
6277,1713366356.85,5.081756591796875,,0.25
6278,1713366356.9,5.3347015380859375,,0.3000001907348633
6279,1713366356.95,5.843147277832031,,0.35000014305115457
6280,1713366357.0,6.877922058105469,,0.40000009536743164
6281,1713366357.05,7.567771911621095,,0.4500000476837158
6282,1713366357.1,8.559112548828125,,0.5
6283,1713366357.15,9.24896240234375,,0.5500001907348633
6284,1713366357.2,10.339950561523438,,0.6000001430511546
6285,1713366357.25,11.065567016601562,,0.6500000953674316
6286,1713366357.3,11.890830993652344,,0.7000000476837158
6287,1713366357.35,12.210205078125,,0.75
6288,1713366357.4,12.419715881347656,,0.8000001907348633
6289,1713366357.45,12.271530151367188,,0.8500001430511546
6290,1713366357.5,11.620002746582031,,0.9000000953674316
6291,1713366357.55,11.211204528808594,,0.9500000476837158
6292,1713366357.6,10.751304626464844,,1.0
6293,1713366357.65,10.485580444335938,,1.0500001907348633
6294,1713366357.7,10.385940551757812,,1.1000001430511546
6295,1713366357.75,10.396156311035156,,1.1500000953674316
6296,1713366357.8,10.247970581054688,,1.2000000476837158
6297,1713366357.85,10.217308044433594,,1.25
6298,1713366357.9,10.375717163085938,,1.3000001907348633
6299,1713366357.95,10.411483764648438,,1.3500001430511546
6300,1713366358.0,10.2965087890625,,1.4000000953674316
6301,1713366358.05,10.199424743652344,,1.4500000476837158
6302,1713366358.1,10.053787231445312,,1.5
6303,1713366358.15,9.972030639648438,,1.5500001907348633
6304,1713366358.2,9.811065673828123,,1.6000001430511546
6305,1713366358.25,9.65264892578125,,1.6500000953674316
6306,1713366358.3,9.54789733886719,,1.7000000476837158
6307,1713366358.35,9.604110717773438,,1.75
6308,1713366358.4,9.65520477294922,,1.8000001907348633
6309,1713366358.45,9.609214782714846,,1.8500001430511546
6310,1713366358.5,9.555564880371092,,1.9000000953674316
6311,1713366358.55,9.553009033203123,,1.9500000476837158
6312,1713366358.6,9.54022979736328,,2.0
6313,1713366358.65,9.453361511230469,,2.0500001907348633
6314,1713366358.7,9.266845703125,,2.1000001430511546
6315,1713366358.75,9.264289855957031,,2.1500000953674316
6316,1713366358.8,9.404815673828123,,2.200000047683716
6317,1713366358.85,9.440589904785156,,2.25
6318,1713366358.9,9.315391540527344,,2.3000001907348633
6319,1713366358.95,9.108436584472656,,2.3500001430511546
6320,1713366359.0,8.735404968261719,,2.4000000953674316
6321,1713366359.05,8.653648376464844,,2.450000047683716
6322,1713366359.1,8.599990844726562,,2.5
6323,1713366359.15,8.423698425292969,,2.5500001907348633
6324,1713366359.2,8.290840148925781,,2.6000001430511546
6325,1713366359.25,8.382820129394531,,2.6500000953674316
6326,1713366359.3,8.556556701660156,,2.700000047683716
6327,1713366359.35,8.599990844726562,,2.75
6328,1713366359.4,8.543785095214844,,2.8000001907348633
6329,1713366359.45,8.479904174804688,,2.8500001430511546
6330,1713366359.5,8.405815124511719,,2.9000000953674316
6331,1713366359.55,8.313835144042969,,2.950000047683716
6332,1713366359.6,7.96124267578125,,3.0
6333,1713366359.65,7.649528503417968,,3.0500001907348633
6334,1713366359.7,7.141090393066406,,3.1000001430511546
6335,1713366359.75,6.78083038330078,,3.1500000953674316
6336,1713366359.8,6.3004913330078125,,3.200000047683716
6337,1713366359.85,6.050102233886719,,3.25
6338,1713366359.9,5.947898864746094,,3.3000001907348633
6339,1713366359.95,6.200843811035156,,3.3500001430511546
6340,1713366360.0,6.8804779052734375,,3.4000000953674316
6341,1713366360.05,7.363372802734375,,3.450000047683716
6342,1713366360.1,8.14520263671875,,3.5
6343,1713366360.15,8.712409973144531,,3.5500001907348633
6344,1713366360.2,9.5606689453125,,3.6000001430511546
6345,1713366360.25,10.15087890625,,3.6500000953674316
6346,1713366360.3,11.073234558105469,,3.700000047683716
6347,1713366360.35,11.653213500976562,,3.75
6348,1713366360.4,12.493812561035156,,3.8000001907348633
6349,1713366360.45,12.96648406982422,,3.8500001430511546
6350,1713366360.5,13.559249877929688,,3.9000000953674316
6351,1713366360.55,13.88628387451172,,3.950000047683716
6352,1713366360.6,13.901618957519531,,4.0
6353,1713366360.65,13.531143188476562,,4.050000190734863
6354,1713366360.7,12.641998291015623,,4.100000143051155
6355,1713366360.75,11.89849853515625,,4.150000095367432
6356,1713366360.8,11.080894470214844,,4.200000047683716
6357,1713366360.85,10.973587036132812,,4.25
6358,1713366360.9,10.787071228027344,,4.300000190734863
6359,1713366360.95,10.526458740234377,,4.350000143051155
6360,1713366361.0,10.457473754882812,,4.400000095367432
6361,1713366361.05,10.585227966308594,,4.450000047683716
6362,1713366361.1,10.633773803710938,,4.5
6363,1713366361.15,10.508575439453123,,4.550000190734863
6364,1713366361.2,10.20708465576172,,4.600000143051155
6365,1713366361.25,10.079338073730469,,4.650000095367432
6366,1713366361.3,10.018020629882812,,4.700000047683716
6367,1713366361.35,9.91070556640625,,4.75
6368,1713366361.4,9.721633911132812,,4.800000190734863
6369,1713366361.45,9.74462890625,,4.850000143051155
6370,1713366361.5,10.005241394042969,,4.900000095367432
6371,1713366361.55,10.135543823242188,,4.950000047683716
6372,1713366361.6,10.107444763183594,,5.0
6373,1713366361.65,10.028236389160156,,5.050000190734863
