Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Respiration Rate(bpm),time
1727926371.45,34.13721466064453,,,,,10.6
1727926371.5,35.0927848815918,,,,,10.65
1727926371.55,36.06113052368164,,,,,10.7
1727926371.6,36.6385612487793,,,,,10.75
1727926371.65,37.33607482910156,,,,,10.8
1727926371.7,37.30541610717773,,,,,10.85
1727926371.75,36.40349960327149,,,,,10.9
1727926371.8,35.63444519042969,,,,,10.95
1727926371.85,34.38505172729492,,,,,11.0
1727926371.9,33.65176773071289,,,,,11.05
1727926371.95,32.624656677246094,,,,,11.1
1727926372.0,31.444244384765625,,,,,11.15
1727926372.05,28.88413619995117,,,,,11.2
1727926372.1,27.1084098815918,,,,,11.25
1727926372.15,24.48953628540039,,,,,11.3
1727926372.2,22.775131225585938,,,,,11.35
1727926372.25,20.501182556152344,,,,,11.4
1727926372.3,19.18280029296875,,,,,11.45
1727926372.35,17.550155639648438,,,,,11.5
1727926372.4,16.53326416015625,,,,,11.55
1727926372.45,14.9696044921875,,,,,11.6
1727926372.5,14.003814697265623,,,,,11.65
1727926372.55,12.713539123535156,,,,,11.7
1727926372.6,11.90105438232422,,,,,11.75
1727926372.65,10.79729461669922,,,,,11.8
1727926372.7,10.237747192382812,,,,,11.85
1727926372.75,9.65264892578125,,,,,11.9
1727926372.8,9.351158142089846,,,,,11.95
1727926372.85,9.024124145507812,,,,,12.0
1727926372.9,8.850379943847656,,,,,12.05
1727926372.95,8.559112548828125,,,,,12.1
1727926373.0,8.359825134277344,,,,,12.15
1727926373.05,8.137535095214844,,,,,12.2
1727926373.1,8.042999267578125,,,,,12.25
1727926373.15,7.9791259765625,,,,,12.3
1727926373.2,7.943359375,,,,,12.35
1727926373.25,7.754287719726563,,,,,12.4
1727926373.3,7.565216064453125,,,,,12.45
1727926373.35,7.3224945068359375,,,,,12.5
1727926373.4,7.401695251464843,,,,,12.55
1727926373.45,8.221855163574219,,,,,12.6
1727926373.5,9.110992431640623,,,,,12.65
1727926373.55,10.483024597167969,,,,,12.7
1727926373.6,11.259750366210938,,,,,12.75
1727926373.65,12.279190063476562,,,,,12.8
1727926373.7,12.943489074707031,,,,,12.85
1727926373.75,13.799415588378906,,,,,12.9
1727926373.8,14.274642944335938,,,,,12.95
1727926373.85,15.309425354003906,,,,,13.0
1727926373.9,16.374855041503906,,,,,13.05
1727926373.95,18.19145965576172,,,,,13.1
1727926374.0,19.343765258789062,,,,,13.15
1727926374.05,21.05817413330078,,,,,13.2
1727926374.1,22.246246337890625,,,,,13.25
1727926374.15,24.088401794433597,,,,,13.3
1727926374.2,25.25348281860352,,,,,13.35
1727926374.25,26.70471954345703,,,,,13.4
1727926374.3,27.583641052246097,,,,,13.45
1727926374.35,28.98122787475586,,,,,13.5
1727926374.4,29.91124725341797,,,,,13.55
1727926374.45,31.05077743530273,,,,,13.6
1727926374.5,31.594989776611328,,,,,13.65
1727926374.55,32.00379180908203,,,,,13.7
1727926374.6,31.93991470336914,,,,,13.75
1727926374.65,31.47490692138672,,,,,13.8
1727926374.7,30.956241607666016,,,,,13.85
1727926374.75,29.90102767944336,,,,,13.9
1727926374.8,29.177959442138672,,,,,13.95
1727926374.85,28.27349090576172,,,,,14.0
1727926374.9,27.6270751953125,,,,,14.05
1727926374.95,26.362350463867188,,,,,14.1
1727926375.0,25.434886932373047,,,,,14.15
1727926375.05,23.975982666015625,,,,,14.2
1727926375.1,22.867111206054688,,,,,14.25
1727926375.15,21.137374877929688,,,,,14.3
1727926375.2,20.092384338378903,,,,,14.35
1727926375.25,18.613037109375,,,,,14.4
1727926375.3,17.67790985107422,,,,,14.45
1727926375.35,16.400405883789062,,,,,14.5
1727926375.4,15.61346435546875,,,,,14.55
1727926375.45,14.522483825683594,,,,,14.6
1727926375.5,13.80963897705078,,,,,14.65
1727926375.55,12.808074951171877,,,,,14.7
1727926375.6,12.253639221191406,,,,,14.75
1727926375.65,11.45392608642578,,,,,14.8
1727926375.7,10.896934509277344,,,,,14.85
1727926375.75,10.16620635986328,,,,,14.9
1727926375.8,9.788070678710936,,,,,14.95
1727926375.85,9.369049072265623,,,,,15.0
1727926375.9,9.182533264160156,,,,,15.05
1727926375.95,8.998573303222656,,,,,15.1
1727926376.0,8.914253234863281,,,,,15.15
1727926376.05,8.801834106445312,,,,,15.2
1727926376.1,8.691970825195312,,,,,15.25
1727926376.15,8.515678405761719,,,,,15.3
1727926376.2,8.467132568359375,,,,,15.35
1727926376.25,8.472244262695312,,,,,15.4
1727926376.3,8.518234252929688,,,,,15.45
1727926376.35,8.950027465820312,,,,,15.5
1727926376.4,9.621994018554688,,,,,15.55
1727926376.45,10.735969543457031,,,,,15.6
