Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Respiration Rate(bpm),time
1727926399.75,20.202247619628903,,,,,2.35
1727926399.8,19.05760955810547,,,,,2.4
1727926399.85,17.30487823486328,,,,,2.45
1727926399.9,16.244552612304688,,,,,2.5
1727926399.95,14.898063659667969,,,,,2.55
1727926400.0,14.18011474609375,4.335259914398193,,,,2.6
1727926400.05,13.390617370605469,,,,,2.65
1727926400.1,13.0201416015625,,,,,2.7
1727926400.15,12.59600830078125,,,,,2.75
1727926400.2,12.274078369140623,,,,,2.8
1727926400.25,11.691543579101562,,,,,2.85
1727926400.3,11.34661865234375,,,,,2.9
1727926400.35,11.045127868652344,,,,,2.95
1727926400.4,10.991470336914062,,,,,3.0
1727926400.45,11.042572021484377,,,,,3.05
1727926400.5,11.09111785888672,,,,,3.1
1727926400.55,11.16521453857422,,,,,3.15
1727926400.6,11.226531982421877,,,,,3.2
1727926400.65,11.231643676757812,,,,,3.25
1727926400.7,11.203536987304688,,,,,3.3
1727926400.75,11.060455322265623,,,,,3.35
1727926400.8,10.802398681640623,,,,,3.4
1727926400.85,10.357833862304688,,,,,3.45
1727926400.9,10.199424743652344,,,,,3.5
1727926400.95,10.115104675292969,,,,,3.55
1727926401.0,9.956695556640623,,,,,3.6
1727926401.05,9.54534149169922,,,,,3.65
1727926401.1,9.412483215332031,,,,,3.7
1727926401.15,9.632209777832031,,,,,3.75
1727926401.2,9.977134704589846,,,,,3.8
1727926401.25,10.79473876953125,,,,,3.85
1727926401.3,11.45392608642578,,,,,3.9
1727926401.35,12.251083374023438,,,,,3.95
1727926401.4,12.555130004882812,,,,,4.0
1727926401.45,12.790191650390623,,,,,4.05
1727926401.5,12.99970245361328,,,,,4.1
1727926401.55,13.508148193359377,,,,,4.15
1727926401.6,13.81219482421875,,,,,4.2
1727926401.65,14.297637939453123,,,,,4.25
1727926401.7,14.80608367919922,,,,,4.3
1727926401.75,15.925178527832031,,,,,4.35
1727926401.8,16.88074493408203,,,,,4.4
1727926401.85,18.5389404296875,,,,,4.45
1727926401.9,19.75511932373047,,,,,4.5
1727926401.95,21.617713928222656,,,,,4.55
1727926402.0,22.82623291015625,,,,,4.6
1727926402.05,24.58917999267578,,,,,4.65
1727926402.1,25.69293975830078,,,,,4.7
1727926402.15,27.228496551513672,,,,,4.75
1727926402.2,28.145740509033203,,,,,4.8
1727926402.25,29.18051528930664,,,,,4.85
1727926402.3,29.71961975097656,,,,,4.9
1727926402.35,30.417137145996097,,,,,4.95
1727926402.4,30.759506225585938,,,,,5.0
1727926402.45,31.02267074584961,,,,,5.05
1727926402.5,30.871925354003903,,,,,5.1
1727926402.55,30.261280059814453,,,,,5.15
1727926402.6,29.92913055419922,,,,,5.2
1727926402.65,29.673629760742188,,,,,5.25
1727926402.7,29.461566925048828,,,,,5.3
1727926402.75,28.61585998535156,,,,,5.35
1727926402.8,27.670509338378903,,,,,5.4
1727926402.85,26.43133544921875,,,,,5.45
1727926402.9,25.721046447753903,,,,,5.5
1727926402.95,24.14461135864257,,,,,5.55
1727926403.0,22.999969482421875,,,,,5.6
1727926403.05,21.36732482910156,,,,,5.65
1727926403.1,20.077049255371097,,,,,5.7
1727926403.15,18.102035522460938,,,,,5.75
1727926403.2,17.05193328857422,,,,,5.8
1727926403.25,15.810203552246094,,,,,5.85
1727926403.3,15.13312530517578,,,,,5.9
1727926403.35,14.333412170410156,,,,,5.95
1727926403.4,13.92205810546875,,,,,6.0
1727926403.45,13.342071533203123,,,,,6.05
1727926403.5,12.92560577392578,,,,,6.1
1727926403.55,12.345619201660156,,,,,6.15
1727926403.6,12.110565185546877,,,,,6.2
1727926403.65,11.729866027832031,,,,,6.25
1727926403.7,11.12432861328125,,,,,6.3
1727926403.75,9.997573852539062,,,,,6.35
1727926403.8,9.486579895019531,,,,,6.4
1727926403.85,9.13654327392578,,,,,6.45
1727926403.9,8.988349914550781,,,,,6.5
1727926403.95,8.58721923828125,,,,,6.55
1727926404.0,8.370040893554688,,,,,6.6
1727926404.05,8.27294921875,,,,,6.65
1727926404.1,8.247398376464844,,,,,6.7
1727926404.15,8.40325927734375,,,,,6.75
1727926404.2,8.658760070800781,,,,,6.8
1727926404.25,9.003684997558594,,,,,6.85
1727926404.3,9.131431579589846,,,,,6.9
1727926404.35,9.133987426757812,,,,,6.95
1727926404.4,8.970466613769531,,,,,7.0
1727926404.45,8.735404968261719,,,,,7.05
1727926404.5,8.740516662597656,,,,,7.1
1727926404.55,8.962799072265625,,,,,7.15
1727926404.6,9.228523254394531,,,,,7.2
1727926404.65,9.977134704589846,,,,,7.25
1727926404.7,10.766632080078123,,,,,7.3
1727926404.75,11.9521484375,,,,,7.35
1727926404.8,12.527023315429688,,,,,7.4
1727926404.85,13.416168212890623,,,,,7.45
1727926404.9,14.208213806152344,,,,,7.5
1727926404.95,15.787208557128906,,,,,7.55
1727926405.0,16.97528076171875,,,,,7.6
1727926405.05,18.48017883300781,,,,,7.65
1727926405.1,19.28500366210937,,,,,7.7
1727926405.15,20.462860107421875,,,,,7.75
1727926405.2,21.231910705566406,,,,,7.8
1727926405.25,22.435317993164062,,,,,7.85
1727926405.3,23.291240692138672,,,,,7.9
1727926405.35,24.31324005126953,,,,,7.95
1727926405.4,24.78591537475586,,,,,8.0
1727926405.45,25.368457794189453,,,,,8.05
1727926405.5,25.746597290039062,,,,,8.1
1727926405.55,26.295921325683597,,,,,8.15
1727926405.6,26.48754501342773,,,,,8.2
1727926405.65,26.382789611816406,,,,,8.25
1727926405.7,26.29847717285156,,,,,8.3
1727926405.75,26.252487182617188,,,,,8.35
1727926405.8,26.05319595336914,,,,,8.4
1727926405.85,25.342906951904297,,,,,8.45
1727926405.9,24.67605209350586,,,,,8.5
1727926405.95,23.87633514404297,,,,,8.55
1727926406.0,23.4700927734375,,,,,8.6
1727926406.05,22.72914123535156,,,,,8.65
1727926406.1,22.243690490722656,,,,,8.7
1727926406.15,21.676483154296875,,,,,8.75
1727926406.2,21.29833984375,,,,,8.8
1727926406.25,20.572723388671875,,,,,8.85
1727926406.3,19.95441436767578,,,,,8.9
1727926406.35,19.032058715820312,,,,,8.95
1727926406.4,18.403526306152344,,,,,9.0
1727926406.45,17.08769989013672,,,,,9.05
1727926406.5,16.006935119628906,,,,,9.1
1727926406.55,14.417724609375,,,,,9.15
1727926406.6,13.510704040527344,,,,,9.2
1727926406.65,12.445266723632812,,,,,9.25
1727926406.7,11.93426513671875,,,,,9.3
1727926406.75,11.407936096191406,,,,,9.35
1727926406.8,11.185653686523438,,,,,9.4
1727926406.85,10.90204620361328,,,,,9.45
1727926406.9,10.679763793945312,,,,,9.5
1727926406.95,10.378273010253906,,,,,9.55
1727926407.0,10.161094665527344,,,,,9.6
1727926407.05,9.65520477294922,,,,,9.65
1727926407.1,9.233634948730469,,,,,9.7
1727926407.15,8.656204223632812,,,,,9.75
1727926407.2,8.336830139160156,,,,,9.8
1727926407.25,7.92546844482422,,,,,9.85
1727926407.3,7.68274688720703,,,,,9.9
1727926407.35,7.40680694580078,,,,,9.95
1727926407.4,7.309715270996095,,,,,10.0
1727926407.45,7.235618591308594,,,,,10.05
1727926407.5,7.194740295410156,,,,,10.1
1727926407.55,7.181968688964844,,,,,10.15
1727926407.6,7.20751953125,,,,,10.2
1727926407.65,7.245841979980469,,,,,10.25
1727926407.7,7.233070373535157,,,,,10.3
1727926407.75,7.18962860107422,,,,,10.35
1727926407.8,7.192184448242188,,,,,10.4
1727926407.85,7.212623596191406,,,,,10.45
1727926407.9,7.248397827148437,,,,,10.5
1727926407.95,7.371040344238281,,,,,10.55
1727926408.0,7.457908630371095,,,,,10.6
1727926408.05,7.57799530029297,,,,,10.65
1727926408.1,7.634201049804688,,,,,10.7
1727926408.15,7.644424438476563,,,,,10.75
1727926408.2,7.606094360351563,,,,,10.8
1727926408.25,7.539665222167968,,,,,10.85
1727926408.3,7.526893615722656,,,,,10.9
1727926408.35,7.565216064453125,,,,,10.95
1727926408.4,7.5984344482421875,,,,,11.0
1727926408.45,7.677635192871095,,,,,11.05
1727926408.5,7.769615173339843,,,,,11.1
1727926408.55,7.861595153808594,,,,,11.15
1727926408.6,7.848823547363281,,,,,11.2
1727926408.65,7.825828552246095,,,,,11.25
1727926408.7,7.8181610107421875,,,,,11.3
1727926408.75,7.746620178222656,,,,,11.35
1727926408.8,7.692970275878905,,,,,11.4
1727926408.85,7.695518493652344,,,,,11.45
1727926408.9,7.723625183105469,,,,,11.5
1727926408.95,7.692970275878905,,,,,11.55
1727926409.0,7.649528503417968,,,,,11.6
1727926409.05,7.784950256347656,,,,,11.65
1727926409.1,8.05322265625,,,,,11.7
1727926409.15,8.462020874023438,,,,,11.75
1727926409.2,8.599990844726562,,,,,11.8
1727926409.25,8.645980834960938,,,,,11.85
1727926409.3,8.625541687011719,,,,,11.9
1727926409.35,8.579551696777344,,,,,11.95
1727926409.4,8.543785095214844,,,,,12.0
1727926409.45,8.454353332519531,,,,,12.05
1727926409.5,8.387924194335938,,,,,12.1
1727926409.55,8.308723449707031,,,,,12.15
1727926409.6,8.229515075683594,,,,,12.2
1727926409.65,8.150314331054688,,,,,12.25
1727926409.7,8.142646789550781,,,,,12.3
1727926409.75,8.086433410644531,,,,,12.35
1727926409.8,8.017448425292969,,,,,12.4
1727926409.85,7.968910217285157,,,,,12.45
1727926409.9,7.989349365234375,,,,,12.5
1727926409.95,8.068550109863281,,,,,12.55
1727926410.0,8.132423400878906,19.169328689575195,,,,12.6
1727926410.05,8.193748474121094,,,,,12.65
1727926410.1,8.214187622070312,,,,,12.7
1727926410.15,8.270393371582031,,,,,12.75
1727926410.2,8.298500061035156,,,,,12.8
1727926410.25,8.301055908203125,,,,,12.85
1727926410.3,8.290840148925781,,,,,12.9
1727926410.35,8.303611755371094,,,,,12.95
1727926410.4,8.321495056152344,,,,,13.0
1727926410.45,8.324050903320312,,,,,13.05
1727926410.5,8.316383361816406,,,,,13.1
1727926410.55,8.318939208984375,,,,,13.15
1727926410.6,8.313835144042969,,,,,13.2
1727926410.65,8.247398376464844,,,,,13.25
1727926410.7,8.201408386230469,,,,,13.3
1727926410.75,8.270393371582031,,,,,13.35
1727926410.8,8.380264282226562,,,,,13.4
1727926410.85,8.492683410644531,,,,,13.45
1727926410.9,8.497795104980469,,,,,13.5
1727926410.95,8.446693420410156,,,,,13.55
1727926411.0,8.393035888671875,,,,,13.6
1727926411.05,8.324050903320312,,,,,13.65
1727926411.1,8.339378356933594,,,,,13.7
1727926411.15,8.4569091796875,,,,,13.75
1727926411.2,8.556556701660156,,,,,13.8
1727926411.25,8.699638366699219,,,,,13.85
1727926411.3,8.748184204101562,,,,,13.9
1727926411.35,8.737960815429688,,,,,13.95
1727926411.4,8.694526672363281,,,,,14.0
1727926411.45,8.592323303222656,,,,,14.05
1727926411.5,8.54888916015625,,,,,14.1
1727926411.55,8.628097534179688,,,,,14.15
1727926411.6,8.783950805664062,,,,,14.2
1727926411.65,9.02922821044922,,,,,14.25
1727926411.7,9.133987426757812,,,,,14.3
1727926411.75,9.241294860839846,,,,,14.35
1727926411.8,9.32305908203125,,,,,14.4
1727926411.85,9.409927368164062,,,,,14.45
1727926411.9,9.389488220214846,,,,,14.5
1727926411.95,9.305168151855469,,,,,14.55
1727926412.0,9.277069091796877,,,,,14.6
1727926412.05,9.300064086914062,,,,,14.65
1727926412.1,9.32050323486328,,,,,14.7
1727926412.15,9.35626983642578,,,,,14.75
1727926412.2,9.427810668945312,,,,,14.8
1727926412.25,9.532569885253906,,,,,14.85
1727926412.3,9.527458190917969,,,,,14.9
1727926412.35,9.448249816894531,,,,,14.95
1727926412.4,9.39459991455078,,,,,15.0
1727926412.45,9.328163146972656,,,,,15.05
1727926412.5,9.294952392578123,,,,,15.1
1727926412.55,9.292396545410156,,,,,15.15
1727926412.6,9.328163146972656,,,,,15.2
1727926412.65,9.366493225097656,,,,,15.25
1727926412.7,9.315391540527344,,,,,15.3
1727926412.75,9.182533264160156,,,,,15.35
1727926412.8,9.151870727539062,,,,,15.4
1727926412.85,9.197860717773438,,,,,15.45
1727926412.9,9.228523254394531,,,,,15.5
1727926412.95,9.236183166503906,,,,,15.55
1727926413.0,9.241294860839846,,,,,15.6
1727926413.05,9.256629943847656,,,,,15.65
1727926413.1,9.24640655517578,,,,,15.7
1727926413.15,9.17486572265625,,,,,15.75
1727926413.2,9.10076904296875,,,,,15.8
1727926413.25,8.937248229980469,,,,,15.85
1727926413.3,8.80694580078125,,,,,15.9
1727926413.35,8.645980834960938,,,,,15.95
1727926413.4,8.607658386230469,,,,,16.0
1727926413.45,8.702194213867188,,,,,16.05
1727926413.5,8.827384948730469,,,,,16.1
1727926413.55,9.001129150390625,,,,,16.15
1727926413.6,9.162094116210936,,,,,16.2
1727926413.65,9.734413146972656,,,,,16.25
1727926413.7,10.437034606933594,,,,,16.3
1727926413.75,11.775856018066406,,,,,16.35
1727926413.8,12.608787536621094,,,,,16.4
1727926413.85,13.697219848632812,,,,,16.45
1727926413.9,14.410064697265623,,,,,16.5
1727926413.95,15.547035217285156,,,,,16.55
1727926414.0,16.31353759765625,,,,,16.6
1727926414.05,17.56548309326172,,,,,16.65
1727926414.1,18.495506286621097,,,,,16.7
1727926414.15,19.831771850585938,,,,,16.75
1727926414.2,20.680030822753903,,,,,16.8
1727926414.25,21.980525970458984,,,,,16.85
1727926414.3,22.83389663696289,,,,,16.9
1727926414.35,23.758808135986328,,,,,16.95
1727926414.4,23.996421813964844,,,,,17.0
1727926414.45,24.175270080566406,,,,,17.05
1727926414.5,24.43843460083008,,,,,17.1
1727926414.55,24.918777465820312,,,,,17.15
1727926414.6,25.220264434814453,,,,,17.2
1727926414.65,25.721046447753903,,,,,17.25
1727926414.7,26.1553955078125,,,,,17.3
1727926414.75,26.924449920654297,,,,,17.35
1727926414.8,27.24127197265625,,,,,17.4
1727926414.85,27.213165283203125,,,,,17.45
1727926414.9,26.970439910888672,,,,,17.5
1727926414.95,26.390457153320312,,,,,17.55
1727926415.0,25.986766815185547,,,,,17.6
1727926415.05,25.42211151123047,,,,,17.65
1727926415.1,24.86767578125,,,,,17.7
1727926415.15,23.67193603515625,,,,,17.75
1727926415.2,22.616722106933597,,,,,17.8
1727926415.25,20.64170837402344,,,,,17.85
1727926415.3,19.338653564453125,,,,,17.9
1727926415.35,17.67279815673828,,,,,17.95
1727926415.4,16.686569213867188,,,,,18.0
1727926415.45,15.314529418945312,,,,,18.05
1727926415.5,14.502044677734377,,,,,18.1
1727926415.55,13.439163208007812,,,,,18.15
1727926415.6,12.805519104003906,,,,,18.2
1727926415.65,11.959815979003906,,,,,18.25
1727926415.7,11.41815948486328,,,,,18.3
1727926415.75,10.679763793945312,,,,,18.35
1727926415.8,10.37060546875,,,,,18.4
1727926415.85,10.306732177734377,,,,,18.45
1727926415.9,10.401268005371094,,,,,18.5
1727926415.95,10.35272216796875,,,,,18.55
1727926416.0,10.16876220703125,,,,,18.6
1727926416.05,9.782958984375,,,,,18.65
1727926416.1,9.46613311767578,,,,,18.7
1727926416.15,9.02667999267578,,,,,18.75
1727926416.2,8.840164184570312,,,,,18.8
1727926416.25,8.748184204101562,,,,,18.85
1727926416.3,8.727745056152344,,,,,18.9
1727926416.35,8.615318298339844,,,,,18.95
1727926416.4,8.485015869140625,,,,,19.0
1727926416.45,8.303611755371094,,,,,19.05
1727926416.5,8.191192626953125,,,,,19.1
1727926416.55,7.96379852294922,,,,,19.15
1727926416.6,7.8692626953125,,,,,19.2
1727926416.65,8.017448425292969,,,,,19.25
1727926416.7,8.209075927734375,,,,,19.3
1727926416.75,8.390480041503906,,,,,19.35
1727926416.8,8.410919189453125,,,,,19.4
1727926416.85,8.428810119628906,,,,,19.45
1727926416.9,8.518234252929688,,,,,19.5
1727926416.95,8.630653381347656,,,,,19.55
1727926417.0,8.712409973144531,,,,,19.6
1727926417.05,9.307723999023438,,,,,19.65
1727926417.1,10.173873901367188,,,,,19.7
1727926417.15,11.688987731933594,,,,,19.75
1727926417.2,12.537246704101562,,,,,19.8
1727926417.25,13.615455627441406,,,,,19.85
1727926417.3,14.32830047607422,,,,,19.9
1727926417.35,15.345191955566406,,,,,19.95
1727926417.4,15.940505981445312,,,,,20.0
1727926417.45,16.95484161376953,,,,,20.05
1727926417.5,17.86186981201172,,,,,20.1
1727926417.55,19.34632110595703,,,,,20.15
1727926417.6,20.2686767578125,,,,,20.2
1727926417.65,21.66370391845703,,,,,20.25
1727926417.7,22.69848251342773,,,,,20.3
1727926417.75,24.310688018798828,,,,,20.35
1727926417.8,25.452770233154297,,,,,20.4
1727926417.85,27.133960723876957,,,,,20.45
1727926417.9,27.926010131835938,,,,,20.5
1727926417.95,28.25815963745117,,,,,20.55
1727926418.0,28.14063262939453,,,,,20.6
1727926418.05,28.14318466186523,,,,,20.65
1727926418.1,28.166179656982425,,,,,20.7
1727926418.15,28.08697509765625,,,,,20.75
1727926418.2,27.941341400146484,,,,,20.8
1727926418.25,27.43289566040039,,,,,20.85
1727926418.3,26.79669952392578,,,,,20.9
1727926418.35,25.50642776489257,,,,,20.95
1727926418.4,24.68115997314453,,,,,21.0
1727926418.45,23.623390197753903,,,,,21.05
1727926418.5,22.920764923095703,,,,,21.1
1727926418.55,21.81189727783203,,,,,21.15
1727926418.6,21.09394073486328,,,,,21.2
1727926418.65,20.036170959472656,,,,,21.25
1727926418.7,19.30799865722656,,,,,21.3
1727926418.75,18.201683044433597,,,,,21.35
1727926418.8,17.445404052734375,,,,,21.4
1727926418.85,16.208778381347656,,,,,21.45
1727926418.9,15.347747802734377,,,,,21.5
1727926418.95,14.113677978515623,,,,,21.55
1727926419.0,13.436607360839844,,,,,21.6
1727926419.05,12.654777526855469,,,,,21.65
1727926419.1,12.171882629394531,,,,,21.7
1727926419.15,11.487144470214844,,,,,21.75
1727926419.2,11.116668701171877,,,,,21.8
1727926419.25,10.672096252441406,,,,,21.85
1727926419.3,10.396156311035156,,,,,21.9
1727926419.35,9.964363098144531,,,,,21.95
1727926419.4,9.701194763183594,,,,,22.0
1727926419.45,9.39714813232422,,,,,22.05
1727926419.5,9.185089111328123,,,,,22.1
1727926419.55,8.812057495117188,,,,,22.15
1727926419.6,8.58721923828125,,,,,22.2
1727926419.65,8.341934204101562,,,,,22.25
1727926419.7,8.278060913085938,,,,,22.3
1727926419.75,8.278060913085938,,,,,22.35
1727926419.8,8.247398376464844,,,,,22.4
1727926419.85,8.1630859375,,,,,22.45
1727926419.9,8.106880187988281,,,,,22.5
1727926419.95,7.9663543701171875,,,,,22.55
1727926420.0,7.825828552246095,12.903225898742676,,,,22.6
1727926420.05,7.62653350830078,,,,,22.65
1727926420.1,7.549888610839843,,,,,22.7
1727926420.15,7.51922607421875,,,,,22.75
1727926420.2,7.503898620605469,,,,,22.8
1727926420.25,7.470680236816406,,,,,22.85
1727926420.3,7.496231079101563,,,,,22.9
1727926420.35,7.754287719726563,,,,,22.95
1727926420.4,8.065994262695312,,,,,23.0
1727926420.45,8.855491638183594,,,,,23.05
1727926420.5,9.670539855957031,,,,,23.1
1727926420.55,11.08856201171875,,,,,23.15
1727926420.6,11.947044372558594,,,,,23.2
1727926420.65,13.007369995117188,,,,,23.25
1727926420.7,13.6461181640625,,,,,23.3
1727926420.75,14.611907958984377,,,,,23.35
1727926420.8,15.296646118164062,,,,,23.4
1727926420.85,16.418289184570312,,,,,23.45
1727926420.9,17.284439086914062,,,,,23.5
1727926420.95,18.735679626464844,,,,,23.55
1727926421.0,19.77301025390625,,,,,23.6
1727926421.05,21.27790069580078,,,,,23.65
1727926421.1,22.000965118408203,,,,,23.7
1727926421.15,23.028076171875,,,,,23.75
1727926421.2,24.02197265625,,,,,23.8
1727926421.25,25.560081481933597,,,,,23.85
1727926421.3,26.31125259399414,,,,,23.9
1727926421.35,26.6306266784668,,,,,23.95
1727926421.4,26.61785125732422,,,,,24.0
1727926421.45,27.24382781982422,,,,,24.05
1727926421.5,27.961780548095703,,,,,24.1
1727926421.55,29.08342742919922,,,,,24.15
1727926421.6,29.829486846923828,,,,,24.2
1727926421.65,30.55255126953125,,,,,24.25
1727926421.7,30.44013214111328,,,,,24.3
1727926421.75,29.050212860107425,,,,,24.35
1727926421.8,27.724166870117188,,,,,24.4
1727926421.85,26.178390502929688,,,,,24.45
1727926421.9,25.342906951904297,,,,,24.5
1727926421.95,23.96065139770508,,,,,24.55
1727926422.0,23.04595947265625,,,,,24.6
1727926422.05,21.732688903808597,,,,,24.65
1727926422.1,20.812889099121097,,,,,24.7
1727926422.15,19.655479431152344,,,,,24.75
1727926422.2,19.078048706054688,,,,,24.8
1727926422.25,18.18124389648437,,,,,24.85
1727926422.3,17.442848205566406,,,,,24.9
1727926422.35,16.042709350585938,,,,,24.95
1727926422.4,15.082023620605469,,,,,25.0
1727926422.45,13.781532287597656,,,,,25.05
1727926422.5,12.989479064941406,,,,,25.1
1727926422.55,11.977699279785156,,,,,25.15
1727926422.6,11.425819396972656,,,,,25.2
1727926422.65,10.789627075195312,,,,,25.25
1727926422.7,10.483024597167969,,,,,25.3
1727926422.75,10.145767211914062,,,,,25.35
1727926422.8,9.961807250976562,,,,,25.4
1727926422.85,9.711418151855469,,,,,25.45
1727926422.9,9.583663940429688,,,,,25.5
1727926422.95,9.478912353515623,,,,,25.55
1727926423.0,9.384376525878906,,,,,25.6
1727926423.05,9.21318817138672,,,,,25.65
1727926423.1,9.154426574707031,,,,,25.7
1727926423.15,9.131431579589846,,,,,25.75
1727926423.2,9.108436584472656,,,,,25.8
1727926423.25,9.095664978027344,,,,,25.85
1727926423.3,9.116104125976562,,,,,25.9
1727926423.35,9.126319885253906,,,,,25.95
1727926423.4,9.093109130859377,,,,,26.0
1727926423.45,8.952583312988281,,,,,26.05
1727926423.5,8.8248291015625,,,,,26.1
1727926423.55,8.681755065917969,,,,,26.15
1727926423.6,8.651092529296875,,,,,26.2
1727926423.65,8.727745056152344,,,,,26.25
1727926423.7,8.865715026855469,,,,,26.3
1727926423.75,9.269401550292969,,,,,26.35
1727926423.8,9.65264892578125,,,,,26.4
