Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Respiration Rate(bpm),time
1727926440.05,14.701332092285156,,,,,16.2
1727926440.1,14.701332092285156,,,,,16.25
1727926440.15,14.721771240234377,,,,,16.3
1727926440.2,14.594024658203123,,,,,16.35
1727926440.25,14.238876342773438,,,,,16.4
1727926440.3,14.047248840332031,,,,,16.45
1727926440.35,13.817298889160156,,,,,16.5
1727926440.4,13.804527282714844,,,,,16.55
1727926440.45,13.988487243652344,,,,,16.6
1727926440.5,13.99359893798828,,,,,16.65
1727926440.55,13.778976440429688,,,,,16.7
1727926440.6,13.620567321777344,,,,,16.75
1727926440.65,13.411056518554688,,,,,16.8
1727926440.7,13.29863739013672,,,,,16.85
1727926440.75,13.273086547851562,,,,,16.9
1727926440.8,13.255203247070312,,,,,16.95
1727926440.85,13.07379913330078,,,,,17.0
1727926440.9,12.823410034179688,,,,,17.05
1727926440.95,12.30474090576172,,,,,17.1
1727926441.0,12.00836181640625,,,,,17.15
1727926441.05,11.78607940673828,,,,,17.2
1727926441.1,11.755416870117188,,,,,17.25
1727926441.15,11.737533569335938,,,,,17.3
1727926441.2,11.6583251953125,,,,,17.35
1727926441.25,11.451370239257812,,,,,17.4
1727926441.3,11.285293579101562,,,,,17.45
1727926441.35,11.05023956298828,,,,,17.5
1727926441.4,10.97614288330078,,,,,17.55
1727926441.45,11.055343627929688,,,,,17.6
1727926441.5,11.23419952392578,,,,,17.65
1727926441.55,11.60211944580078,,,,,17.7
1727926441.6,11.773300170898438,,,,,17.75
1727926441.65,11.839729309082031,,,,,17.8
1727926441.7,11.865280151367188,,,,,17.85
1727926441.75,11.962371826171877,,,,,17.9
1727926441.8,11.918937683105469,,,,,17.95
1727926441.85,11.645553588867188,,,,,18.0
1727926441.9,11.543350219726562,,,,,18.05
1727926441.95,11.62255859375,,,,,18.1
1727926442.0,11.67620849609375,,,,,18.15
1727926442.05,11.694099426269531,,,,,18.2
1727926442.1,11.719650268554688,,,,,18.25
1727926442.15,11.765640258789062,,,,,18.3
1727926442.2,11.699203491210938,,,,,18.35
1727926442.25,11.231643676757812,,,,,18.4
1727926442.3,10.71808624267578,,,,,18.45
1727926442.35,9.959251403808592,,,,,18.5
1727926442.4,9.61688232421875,,,,,18.55
1727926442.45,9.514678955078123,,,,,18.6
1727926442.5,9.808509826660156,,,,,18.65
1727926442.55,10.807510375976562,,,,,18.7
1727926442.6,11.650665283203123,,,,,18.75
1727926442.65,12.938385009765623,,,,,18.8
1727926442.7,13.656333923339844,,,,,18.85
1727926442.75,14.486709594726562,,,,,18.9
1727926442.8,14.979827880859377,,,,,18.95
1727926442.85,15.61602020263672,,,,,19.0
1727926442.9,15.9635009765625,,,,,19.05
1727926442.95,16.446395874023438,,,,,19.1
1727926443.0,16.81175994873047,,,,,19.15
1727926443.05,17.698348999023438,,,,,19.2
1727926443.1,18.4290771484375,,,,,19.25
1727926443.15,18.865982055664062,,,,,19.3
1727926443.2,18.31410217285156,,,,,19.35
1727926443.25,16.870529174804688,,,,,19.4
1727926443.3,16.25732421875,,,,,19.45
1727926443.35,15.891960144042969,,,,,19.5
1727926443.4,15.730995178222656,,,,,19.55
1727926443.45,15.641571044921877,,,,,19.6
1727926443.5,15.68756103515625,,,,,19.65
1727926443.55,15.667121887207031,,,,,19.7
1727926443.6,15.521484375,,,,,19.75
1727926443.65,15.202110290527344,,,,,19.8
1727926443.7,15.013038635253906,,,,,19.85
1727926443.75,14.869964599609377,,,,,19.9
1727926443.8,14.80353546142578,,,,,19.95
1727926443.85,14.481605529785156,,,,,20.0
1727926443.9,14.157119750976562,,,,,20.05
1727926443.95,13.722763061523438,,,,,20.1
1727926444.0,13.454490661621094,,,,,20.15
1727926444.05,13.104454040527344,,,,,20.2
1727926444.1,12.951156616210938,,,,,20.25
1727926444.15,12.879615783691406,,,,,20.3
1727926444.2,12.887283325195312,,,,,20.35
1727926444.25,12.956268310546877,,,,,20.4
1727926444.3,13.050804138183594,,,,,20.45
1727926444.35,13.193878173828123,,,,,20.5
1727926444.4,13.250091552734377,,,,,20.55
1727926444.45,13.196434020996094,,,,,20.6
1727926444.5,13.03802490234375,,,,,20.65
1727926444.55,12.797859191894531,,,,,20.7
1727926444.6,12.78252410888672,,,,,20.75
1727926444.65,12.864288330078123,,,,,20.8
1727926444.7,12.866844177246094,,,,,20.85
1727926444.75,12.8004150390625,,,,,20.9
1727926444.8,12.74420166015625,,,,,20.95
1727926444.85,12.698211669921877,,,,,21.0
1727926444.9,12.644554138183594,,,,,21.05
1727926444.95,12.437599182128906,,,,,21.1
1727926445.0,12.34051513671875,,,,,21.15
1727926445.05,12.383949279785156,,,,,21.2
1727926445.1,12.475929260253906,,,,,21.25
1727926445.15,12.33795928955078,,,,,21.3
1727926445.2,11.93170928955078,,,,,21.35
1727926445.25,11.285293579101562,,,,,21.4
1727926445.3,11.042572021484377,,,,,21.45
1727926445.35,10.863723754882812,,,,,21.5
1727926445.4,10.730865478515623,,,,,21.55
1727926445.45,10.373161315917969,,,,,21.6
1727926445.5,10.140655517578123,,,,,21.65
1727926445.55,9.9669189453125,,,,,21.7
1727926445.6,9.887710571289062,,,,,21.75
1727926445.65,9.703750610351562,,,,,21.8
1727926445.7,9.611770629882812,,,,,21.85
1727926445.75,9.698638916015623,,,,,21.9
1727926445.8,10.041015625,,,,,21.95
1727926445.85,10.891830444335938,,,,,22.0
1727926445.9,11.545906066894531,,,,,22.05
1727926445.95,12.690544128417969,,,,,22.1
1727926446.0,13.538803100585938,,,,,22.15
1727926446.05,14.836746215820312,,,,,22.2
1727926446.1,15.68500518798828,,,,,22.25
1727926446.15,16.878189086914062,,,,,22.3
1727926446.2,17.537384033203125,,,,,22.35
1727926446.25,17.741783142089844,,,,,22.4
1727926446.3,17.044265747070312,,,,,22.45
1727926446.35,15.329864501953123,,,,,22.5
1727926446.4,14.3436279296875,,,,,22.55
1727926446.45,13.342071533203123,,,,,22.6
1727926446.5,12.940933227539062,,,,,22.65
1727926446.55,12.764640808105469,,,,,22.7
1727926446.6,12.831069946289062,,,,,22.75
1727926446.65,13.173439025878906,,,,,22.8
1727926446.7,13.48004150390625,,,,,22.85
1727926446.75,13.605239868164062,,,,,22.9
1727926446.8,13.474929809570312,,,,,22.95
1727926446.85,13.29608154296875,,,,,23.0
1727926446.9,13.229652404785156,,,,,23.05
1727926446.95,13.265419006347656,,,,,23.1
1727926447.0,13.47748565673828,,,,,23.15
1727926447.05,13.973159790039062,,,,,23.2
1727926447.1,14.261871337890623,,,,,23.25
1727926447.15,14.468826293945312,,,,,23.3
1727926447.2,14.3436279296875,,,,,23.35
1727926447.25,13.962936401367188,,,,,23.4
1727926447.3,13.817298889160156,,,,,23.45
1727926447.35,13.73809814453125,,,,,23.5
1727926447.4,13.62823486328125,,,,,23.55
1727926447.45,13.255203247070312,,,,,23.6
1727926447.5,12.997146606445312,,,,,23.65
1727926447.55,12.866844177246094,,,,,23.7
1727926447.6,12.859176635742188,,,,,23.75
1727926447.65,12.529579162597656,,,,,23.8
1727926447.7,12.11566925048828,,,,,23.85
1727926447.75,11.597007751464844,,,,,23.9
1727926447.8,11.367057800292969,,,,,23.95
1727926447.85,10.988914489746094,,,,,24.0
1727926447.9,10.68487548828125,,,,,24.05
1727926447.95,10.38848876953125,,,,,24.1
1727926448.0,10.393600463867188,,,,,24.15
1727926448.05,10.493247985839844,,,,,24.2
1727926448.1,10.42937469482422,,,,,24.25
1727926448.15,10.074226379394531,,,,,24.3
1727926448.2,9.813613891601562,,,,,24.35
1727926448.25,9.57855987548828,,,,,24.4
1727926448.3,9.519790649414062,,,,,24.45
1727926448.35,9.478912353515623,,,,,24.5
1727926448.4,9.39970397949219,,,,,24.55
1727926448.45,9.305168151855469,,,,,24.6
1727926448.5,9.366493225097656,,,,,24.65
1727926448.55,9.512130737304688,,,,,24.7
1727926448.6,9.558120727539062,,,,,24.75
1727926448.65,9.576004028320312,,,,,24.8
1727926448.7,9.58111572265625,,,,,24.85
1727926448.75,9.593887329101562,,,,,24.9
1727926448.8,9.611770629882812,,,,,24.95
1727926448.85,9.586219787597656,,,,,25.0
1727926448.9,9.484024047851562,,,,,25.05
1727926448.95,9.254074096679688,,,,,25.1
1727926449.0,9.149314880371092,,,,,25.15
1727926449.05,9.312835693359377,,,,,25.2
1727926449.1,9.83916473388672,,,,,25.25
1727926449.15,11.137107849121094,,,,,25.3
1727926449.2,11.967483520507812,,,,,25.35
1727926449.25,12.828514099121094,,,,,25.4
1727926449.3,13.247535705566406,,,,,25.45
1727926449.35,13.909278869628906,,,,,25.5
1727926449.4,14.389617919921877,,,,,25.55
1727926449.45,15.048812866210938,,,,,25.6
1727926449.5,15.452499389648438,,,,,25.65
1727926449.55,16.101470947265625,,,,,25.7
1727926449.6,16.448951721191406,,,,,25.75
1727926449.65,16.323753356933594,,,,,25.8
1727926449.7,15.69011688232422,,,,,25.85
1727926449.75,14.645118713378906,,,,,25.9
1727926449.8,14.36407470703125,,,,,25.95
1727926449.85,14.387069702148438,,,,,26.0
1727926449.9,14.404953002929688,,,,,26.05
1727926449.95,14.256759643554688,,,,,26.1
1727926450.0,14.080467224121094,0.0,,,,26.15
1727926450.05,13.84796142578125,,,,,26.2
1727926450.1,13.717658996582031,,,,,26.25
1727926450.15,13.503036499023438,,,,,26.3
1727926450.2,13.365066528320312,,,,,26.35
1727926450.25,13.342071533203123,,,,,26.4
1727926450.3,13.474929809570312,,,,,26.45
1727926450.35,13.610343933105469,,,,,26.5
1727926450.4,13.564353942871094,,,,,26.55
1727926450.45,13.454490661621094,,,,,26.6
1727926450.5,13.418724060058594,,,,,26.65
1727926450.55,13.3880615234375,,,,,26.7
1727926450.6,13.301193237304688,,,,,26.75
1727926450.65,13.178550720214844,,,,,26.8
1727926450.7,13.216873168945312,,,,,26.85
1727926450.75,13.22198486328125,,,,,26.9
1727926450.8,13.04058074951172,,,,,26.95
1727926450.85,12.529579162597656,,,,,27.0
1727926450.9,12.238311767578123,,,,,27.05
1727926450.95,12.108009338378906,,,,,27.1
1727926451.0,12.197433471679688,,,,,27.15
1727926451.05,12.389053344726562,,,,,27.2
1727926451.1,12.491256713867188,,,,,27.25
1727926451.15,12.70843505859375,,,,,27.3
1727926451.2,13.11467742919922,,,,,27.35
1727926451.25,13.72021484375,,,,,27.4
1727926451.3,13.77386474609375,,,,,27.45
1727926451.35,13.72021484375,,,,,27.5
1727926451.4,13.671669006347656,,,,,27.55
1727926451.45,13.36762237548828,,,,,27.6
1727926451.5,12.981819152832031,,,,,27.65
1727926451.55,12.261306762695312,,,,,27.7
1727926451.6,11.803962707519531,,,,,27.75
1727926451.65,11.387496948242188,,,,,27.8
1727926451.7,11.249526977539062,,,,,27.85
1727926451.75,11.134552001953123,,,,,27.9
1727926451.8,11.152435302734377,,,,,27.95
