Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Respiration Rate(bpm),time
1715992105.85,4.959114074707031,,0.0
1715992105.9,5.273384094238281,,0.05
1715992105.95,5.848258972167969,,0.1
1715992106.0,6.12164306640625,,0.15
1715992106.05,6.476783752441406,,0.2
1715992106.1,6.791053771972656,,0.25
1715992106.15,7.2432861328125,,0.3
1715992106.2,7.503898620605469,,0.35
1715992106.25,7.88459014892578,,0.4
1715992106.3,8.122207641601562,,0.45
1715992106.35,8.405815124511719,,0.5
1715992106.4,8.612770080566406,,0.55
1715992106.45,8.878486633300781,,0.6
1715992106.5,9.019012451171877,,0.65
1715992106.55,9.32305908203125,,0.7
1715992106.6,9.522346496582031,,0.75
1715992106.65,9.759963989257812,,0.8
1715992106.7,9.87238311767578,,0.85
1715992106.75,10.012908935546877,,0.9
1715992106.8,10.158538818359377,,0.95
1715992106.85,10.569900512695312,,1.0
1715992106.9,10.894378662109377,,1.05
1715992106.95,11.249526977539062,,1.1
1715992107.0,11.367057800292969,,1.15
1715992107.05,11.292961120605469,,1.2
1715992107.1,11.057899475097656,,1.25
1715992107.15,10.6644287109375,,1.3
1715992107.2,10.42426300048828,,1.35
1715992107.25,9.974578857421877,,1.4
1715992107.3,9.701194763183594,,1.45
1715992107.35,9.39970397949219,,1.5
1715992107.4,9.208084106445312,,1.55
1715992107.45,8.909149169921875,,1.6
1715992107.5,8.801834106445312,,1.65
1715992107.55,8.794174194335938,,1.7
1715992107.6,8.776283264160156,,1.75
1715992107.65,8.658760070800781,,1.8
1715992107.7,8.528450012207031,,1.85
1715992107.75,8.313835144042969,,1.9
1715992107.8,8.201408386230469,,1.95
1715992107.85,8.042999267578125,,2.0
1715992107.9,7.90758514404297,,2.05
1715992107.95,7.718513488769531,,2.1
1715992108.0,7.62908935546875,,2.15
1715992108.05,7.442573547363281,,2.2
1715992108.1,7.263725280761719,,2.25
1715992108.15,6.977569580078125,,2.3
1715992108.2,6.791053771972656,,2.35
1715992108.25,6.515113830566406,,2.4
1715992108.3,6.34392547607422,,2.45
1715992108.35,6.0347747802734375,,2.5
1715992108.4,5.774162292480469,,2.55
1715992108.45,5.452232360839844,,2.6
1715992108.5,5.321929931640625,,2.65
1715992108.55,5.148185729980469,,2.7
1715992108.6,5.015327453613281,,2.75
1715992108.65,4.823699951171875,,2.8
1715992108.7,4.703620910644531,,2.85
1715992108.75,4.545204162597656,,2.9
1715992108.8,4.4608917236328125,,2.95
1715992108.85,4.363800048828125,,3.0
1715992108.9,4.358688354492188,,3.05
1715992108.95,4.532432556152344,,3.1
1715992109.0,4.741943359375,19.285715103149418,3.15
1715992109.05,5.0766448974609375,,3.2
1715992109.1,5.286155700683594,,3.25
1715992109.15,5.600425720214844,,3.3
1715992109.2,5.8048248291015625,,3.35
1715992109.25,6.096092224121094,,3.4
1715992109.3,6.23406219482422,,3.45
1715992109.35,6.2826080322265625,,3.5
1715992109.4,6.269828796386719,,3.55
1715992109.45,6.272384643554688,,3.6
1715992109.5,6.310714721679688,,3.65
1715992109.55,6.3643646240234375,,3.7
1715992109.6,6.3924713134765625,,3.75
1715992109.65,6.441017150878906,,3.8
